motor_timestamp,motor_position,arduino_timestamp,arduino_position
1739940627.9666557,0.034539103507995605,1739940630.0996308,-53.995
1739940627.9770947,0.021616816520690918,1739940630.1596248,-53.995
1739940627.9871798,0.008189082145690918,1739940630.210264,-53.995
1739940627.997275,-0.006802678108215332,1739940630.2608645,-53.995
1739940628.0074027,-0.021474003791809082,1739940630.3114753,-53.995
1739940628.017505,-0.03294098377227783,1739940630.3620293,-53.995
1739940628.0276225,-0.04481041431427002,1739940630.4125073,-53.995
1739940628.037713,-0.056967854499816895,1739940630.4631338,-53.995
1739940628.047804,-0.06994736194610596,1739940630.513618,-53.995
1739940628.0579004,-0.08481323719024658,1739940630.5641484,-53.995
1739940628.06801,-0.09706985950469971,1739940630.614732,-53.995
1739940628.078122,-0.10362350940704346,1739940630.66515,-53.995
1739940628.0882082,-0.10895073413848877,1739940630.7156684,-53.995
1739940628.098327,-0.10895073413848877,1739940630.766236,-53.995
1739940628.1084428,-0.09837257862091064,1739940630.8167639,-53.995
1739940628.1185892,-0.0858832597732544,1739940630.8673546,-53.995
1739940628.128705,-0.07859528064727783,1739940630.9178967,-53.995
1739940628.138818,-0.08029663562774658,1739940630.9685156,-53.995
1739940628.1489584,-0.08533012866973877,1739940631.0191247,-53.995
1739940628.1590972,-0.0860053300857544,1739940631.0696557,-53.995
1739940628.1692927,-0.08345901966094971,1739940631.120127,-53.995
1739940628.1794593,-0.08345901966094971,1739940631.1708739,-53.995
1739940628.1895945,-0.08278191089630127,1739940631.2215312,-53.995
1739940628.1996772,-0.08389580249786377,1739940631.272287,-53.995
1739940628.2097468,-0.08382141590118408,1739940631.322954,-53.99
1739940628.2198281,-0.08368790149688721,1739940631.3552864,-53.955
1739940628.2299016,-0.08372032642364502,1739940631.414211,-52.94
1739940628.239971,-0.08372032642364502,1739940631.4647834,-50.9
1739940628.2500443,-0.08372032642364502,1739940631.515367,-49.845
1739940628.2601109,-0.08372032642364502,1739940631.5659487,-47.46
1739940628.2701788,-0.08372032642364502,1739940631.6164997,-45.265
1739940628.2802546,-0.08372032642364502,1739940631.667112,-41.805
1739940628.290337,-0.08372032642364502,1739940631.717754,-38.405
1739940628.3004436,-0.08372032642364502,1739940631.7689958,-34.75
1739940628.3105426,-0.08372032642364502,1739940631.8195105,-30.86
1739940628.320662,-0.08372032642364502,1739940631.8700416,-27.29
1739940628.3307915,-0.08372032642364502,1739940631.920574,-23.67
1739940628.3409436,-0.08372032642364502,1739940631.9711137,-20.245
1739940628.3510501,-0.08372032642364502,1739940632.0217385,-16.305
1739940628.361128,-0.08372032642364502,1739940632.0734005,-13.035
1739940628.3712695,-0.08372032642364502,1739940632.1239407,-9.505
1739940628.3813636,-0.08372032642364502,1739940632.1746557,-5.5
1739940628.391456,-0.08372032642364502,1739940632.2252781,-2.16
1739940628.4015422,-0.08372032642364502,1739940632.2758977,1.355
1739940628.4116173,-0.08372032642364502,1739940632.3263412,4.84
1739940628.4217122,-0.08372032642364502,1739940632.376816,8.54
1739940628.431829,-0.08372032642364502,1739940632.427338,11.995
1739940628.4419441,-0.08372032642364502,1739940632.477908,15.145
1739940628.4520493,-0.08372032642364502,1739940632.5284345,19.11
1739940628.4621434,-0.08372032642364502,1739940632.5789635,22.51
1739940628.472236,-0.08372032642364502,1739940632.6295342,26.02
1739940628.4823399,-0.08372032642364502,1739940632.6801047,29.92
1739940628.49246,-0.08372032642364502,1739940632.7307365,33.55
1739940628.5025456,-0.08372032642364502,1739940632.7611673,37.0
1739940628.5126166,-0.08372032642364502,1739940632.7812526,0.19
1739940628.5227087,-0.08372032642364502,1739940632.8116534,40.7
1739940628.532819,-0.08372032642364502,1739940632.8317351,25.0
1739940628.5429282,-0.08372032642364502,1739940632.862013,44.0
1739940628.5530152,-0.08372032642364502,1739940632.8821492,620.0
1739940628.5630896,-0.08372032642364502,1739940632.9124963,47.885
1739940628.5731664,-0.08372032642364502,1739940632.9629724,51.105
1739940628.5832558,-0.08372032642364502,1739940633.023106,54.96
1739940628.5933669,-0.08372032642364502,1739940633.0736713,58.36
1739940628.603489,-0.08372032642364502,1739940633.1241615,61.825
1739940628.6136026,-0.08372032642364502,1739940633.174644,65.5
1739940628.6237364,-0.08372032642364502,1739940633.225269,69.145
1739940628.6338556,-0.08372032642364502,1739940633.2757566,72.71
1739940628.6440914,-0.08372032642364502,1739940633.3263645,76.225
1739940628.6541698,-0.08372032642364502,1739940633.3769476,80.07
1739940628.6642551,-0.08372032642364502,1739940633.4274125,83.495
1739940628.674368,-0.08372032642364502,1739940633.4779584,86.85
1739940628.684456,-0.08372032642364502,1739940633.5286946,90.64
1739940628.6945505,-0.08372032642364502,1739940633.580154,94.395
1739940628.7046387,-0.08372032642364502,1739940633.6306698,97.8
1739940628.7147198,-0.08372032642364502,1739940633.6811578,101.35
1739940628.7248292,-0.08372032642364502,1739940633.7316341,105.215
1739940628.734928,-0.08372032642364502,1739940633.7821689,108.535
1739940628.7451382,-0.08372032642364502,1739940633.8335621,111.865
1739940628.755217,-0.08372032642364502,1739940633.884073,115.545
1739940628.765295,-0.08372032642364502,1739940633.9345727,119.06
1739940628.7754,-0.08372032642364502,1739940633.9862814,122.58
1739940628.7854946,-0.08372032642364502,1739940634.0368586,126.225
1739940628.7955844,-0.08372032642364502,1739940634.087332,130.06
1739940628.8056936,-0.08372032642364502,1739940634.1379151,133.475
1739940628.8159778,-0.08372032642364502,1739940634.188524,136.99
1739940628.8261874,-0.08372032642364502,1739940634.2406723,140.86
1739940628.8363175,-0.08372032642364502,1739940634.2911468,144.08
1739940628.8464608,-0.08372032642364502,1739940634.3222568,147.53
1739940628.8565836,-0.08372032642364502,1739940634.3423398,5.0
1739940628.8667006,-0.08372032642364502,1739940634.3726501,151.09
1739940628.8768013,-0.08372032642364502,1739940634.4229987,15.0
1739940628.886903,-0.08372032642364502,1739940634.4431903,4.805
1739940628.8970244,-0.08372032642364502,1739940634.4735744,158.24
1739940628.90713,-0.08372032642364502,1739940634.5238674,161.85
1739940628.917208,-0.08372032642364502,1739940634.5439456,5.0
1739940628.927323,-0.08372032642364502,1739940634.5741932,165.0
1739940628.9374504,-0.08372032642364502,1739940634.5942864,930.0
1739940628.9476223,-0.08372032642364502,1739940634.6245837,169.2
1739940628.957864,-0.08372032642364502,1739940634.6446638,25.0
1739940628.9681857,-0.08372032642364502,1739940634.6749563,172.8
1739940628.978303,-0.08372032642364502,1739940634.6950595,80.0
1739940628.9884002,-0.08372032642364502,1739940634.7253451,176.7
1739940628.9985366,-0.08372032642364502,1739940634.7454844,80.0
1739940629.0086417,-0.08372032642364502,1739940634.7761664,180.175
1739940629.0187244,-0.08372032642364502,1739940634.8363698,183.86
1739940629.028824,-0.08372032642364502,1739940634.886864,187.47
1739940629.0389168,-0.08372032642364502,1739940634.937397,191.405
1739940629.049002,-0.08372032642364502,1739940634.9879968,194.85
1739940629.0591884,-0.08372032642364502,1739940635.0393898,198.33
1739940629.0692756,-0.08372032642364502,1739940635.0899515,202.295
1739940629.0793602,-0.08372032642364502,1739940635.1404617,205.44
1739940629.089459,-0.08372032642364502,1739940635.1910324,208.985
1739940629.0995557,-0.08372032642364502,1739940635.241669,212.695
1739940629.1096628,-0.08372032642364502,1739940635.2922776,216.245
1739940629.1197538,-0.08372032642364502,1739940635.342899,219.68
1739940629.1298387,-0.08372032642364502,1739940635.3934524,223.195
1739940629.1399176,-0.08372032642364502,1739940635.444102,226.795
1739940629.1499965,-0.08372032642364502,1739940635.4947062,229.495
1739940629.1600919,-0.08372032642364502,1739940635.545198,232.54
1739940629.1701832,-0.08372032642364502,1739940635.5957553,234.325
1739940629.180298,-0.08372032642364502,1739940635.6462321,236.645
1739940629.1903968,-0.08372032642364502,1739940635.6967564,237.81
1739940629.20048,-0.08372032642364502,1739940635.7472754,238.665
1739940629.2105727,-0.08372032642364502,1739940635.797702,239.825
1739940629.2206643,-0.08372032642364502,1739940635.8481395,240.145
1739940629.2307627,-0.08372032642364502,1739940635.8987033,240.25
1739940629.2408588,-0.08372032642364502,1739940635.9492745,240.26
1739940629.2509673,-0.08372032642364502,1739940635.9999626,240.265
1739940629.2610514,-0.08372032642364502,1739940636.0505567,240.27
1739940629.271157,-0.08372032642364502,1739940636.1016746,240.275
1739940629.2812598,-0.08372032642364502,1739940636.1522882,240.275
1739940629.2913504,-0.08372032642364502,1739940636.2037892,240.275
1739940629.3020937,-0.08372032642364502,1739940636.254274,240.28
1739940629.3122048,-0.08372032642364502,1739940636.30476,240.28
1739940629.3223085,-0.08372032642364502,1739940636.3552322,240.28
1739940629.332397,-0.08372032642364502,1739940636.4057033,240.28
1739940629.3425176,-0.08372032642364502,1739940636.4362488,24.0
1739940629.3526402,-0.08372032642364502,1739940636.4563508,0.28
1739940629.3627467,-0.08372032642364502,1739940636.4868033,240.28
1739940629.3729148,-0.08372032642364502,1739940636.506915,0.0
1739940629.3830347,-0.08372032642364502,1739940636.5373333,240.28
1739940629.3931649,-0.08372032642364502,1739940636.5975595,240.28
1739940629.4032826,-0.08372032642364502,1739940636.6482787,240.28
1739940629.4133906,-0.08372032642364502,1739940636.6990156,240.28
1739940629.4235,-0.08372032642364502,1739940636.7503526,240.28
1739940629.4336324,-0.08372032642364502,1739940636.801052,240.28
1739940629.4437404,-0.08372032642364502,1739940636.8515615,240.28
1739940629.4538667,-0.08372032642364502,1739940636.9021435,240.28
1739940629.463952,-0.08372032642364502,1739940636.9527173,240.28
1739940629.4740372,-0.08372032642364502,1739940637.00321,240.28
1739940629.4841168,-0.08372032642364502,1739940637.0536685,240.28
1739940629.4942374,-0.08372032642364502,1739940637.104099,240.28
1739940629.5043237,-0.08372032642364502,1739940637.1548843,240.28
1739940629.5144017,-0.08372032642364502,1739940637.2054021,240.28
1739940629.524501,-0.08372032642364502,1739940637.2559154,240.28
1739940629.534595,-0.08372032642364502,1739940637.3064423,240.28
1739940629.5447245,-0.08372032642364502,1739940637.356963,240.28
1739940629.5548236,-0.08372032642364502,1739940637.4073992,240.28
1739940629.564914,-0.08372032642364502,1739940637.4585135,240.28
1739940629.575088,-0.08372032642364502,1739940637.509072,240.28
1739940629.5851538,-0.08372032642364502,1739940637.5595443,240.28
1739940629.5952594,-0.08372032642364502,1739940637.6100223,240.28
1739940629.6053586,-0.08372032642364502,1739940637.6606033,240.28
1739940629.6154528,-0.08372032642364502,1739940637.7111502,240.28
1739940629.6255555,-0.08372032642364502,1739940637.742315,2.0
1739940629.6356614,-0.08372032642364502,1739940637.7625449,40.28
1739940629.6457725,-0.08372032642364502,1739940637.7931085,240.28
1739940629.6558647,-0.08372032642364502,1739940637.8533359,240.28
1739940629.665938,-0.08372032642364502,1739940637.9050622,240.28
1739940629.6760135,-0.08372032642364502,1739940637.9557576,240.28
1739940629.68609,-0.08372032642364502,1739940638.006471,240.28
1739940629.6962273,-0.08372032642364502,1739940638.0571725,240.28
1739940629.7063184,-0.08372032642364502,1739940638.1077845,240.28
1739940629.7164123,-0.08372032642364502,1739940638.1593947,240.28
1739940629.7265055,-0.08372032642364502,1739940638.2099254,240.28
1739940629.7366083,-0.08372032642364502,1739940638.2604399,240.28
1739940629.7467039,-0.08372032642364502,1739940638.3110924,240.28
1739940629.7567928,-0.08372032642364502,1739940638.3616674,240.28
1739940629.7668796,-0.08372032642364502,1739940638.412714,240.28
1739940629.7769763,-0.08372032642364502,1739940638.4632242,240.28
1739940629.7870839,-0.08372032642364502,1739940638.5137255,240.28
1739940629.7978303,-0.08372032642364502,1739940638.5642428,240.28
1739940629.8080199,-0.08372032642364502,1739940638.614871,240.28
1739940629.8181283,-0.08372032642364502,1739940638.6654713,240.28
1739940629.8282402,-0.08372032642364502,1739940638.7160041,240.28
1739940629.8383493,-0.08372032642364502,1739940638.766577,240.28
1739940629.8484428,-0.08372032642364502,1739940638.7970529,2.0
1739940629.85853,-0.08372032642364502,1739940638.8172696,40.28
1739940629.8687837,-0.08372032642364502,1739940638.84874,240.28
1739940629.8788881,-0.08372032642364502,1739940638.908364,240.28
1739940629.8889923,-0.08372032642364502,1739940638.9591846,240.28
1739940629.8990877,-0.08372032642364502,1739940639.0116549,240.28
1739940629.9092,-0.08372032642364502,1739940639.0668864,240.295
1739940629.9193118,-0.08372032642364502,1739940639.0990088,240.305
1739940629.9301066,-0.08372032642364502,1739940639.1518157,238.89
1739940629.9402666,-0.08372032642364502,1739940639.2117968,237.675
1739940629.9503736,-0.08372032642364502,1739940639.2627325,236.06
1739940629.9604843,-0.08372032642364502,1739940639.3152926,233.7
1739940629.970575,-0.08372032642364502,1739940639.371816,231.51
1739940629.9806743,-0.08372032642364502,1739940639.4026928,228.22
1739940629.9907806,-0.08372032642364502,1739940639.4545262,224.645
1739940630.0009122,-0.08372032642364502,1739940639.512022,221.32
1739940630.0110133,-0.08372032642364502,1739940639.5631752,217.765
1739940630.0211074,-0.08372032642364502,1739940639.618567,213.745
1739940630.0313025,-0.08372032642364502,1739940639.6718922,210.13
1739940630.0414026,-0.08372032642364502,1739940639.7228992,206.285
1739940630.051505,-0.08372032642364502,1739940639.7550802,202.52
1739940630.0616374,-0.08372032642364502,1739940639.7753162,5.0
1739940630.0717354,-0.08372032642364502,1739940639.809428,198.3
1739940630.0818477,-0.08372032642364502,1739940639.831837,35.0
1739940630.0919862,-0.08372032642364502,1739940639.8636553,194.2
1739940630.1021032,-0.08372032642364502,1739940639.9226227,190.16
1739940630.1122434,-0.08372032642364502,1739940639.961624,185.0
1739940630.1223528,-0.08372032642364502,1739940639.9817777,725.0
1739940630.132472,-0.08372032642364502,1739940640.012795,181.29
1739940630.1425982,-0.08372032642364502,1739940640.0328786,5.0
1739940630.1526887,-0.08372032642364502,1739940640.063545,176.89
1739940630.162779,-0.08372032642364502,1739940640.122686,172.355
1739940630.1728852,-0.08372032642364502,1739940640.1746767,167.69
1739940630.1829891,-0.08372032642364502,1739940640.212798,163.06
1739940630.1938226,-0.08372032642364502,1739940640.2329643,5.0
1739940630.2039442,-0.08372032642364502,1739940640.2650871,158.62
1739940630.2140634,-0.08372032642364502,1739940640.3236597,154.015
1739940630.2241766,-0.08372032642364502,1739940640.36292,149.0
1739940630.2342968,-0.08372032642364502,1739940640.3832107,380.0
1739940630.2443924,-0.08372032642364502,1739940640.4181564,144.485
1739940630.2545223,-0.08372032642364502,1739940640.4749653,139.655
1739940630.2645974,-0.08372032642364502,1739940640.513622,134.71
1739940630.2747793,-0.08372032642364502,1739940640.5750933,129.82
1739940630.2848608,-0.08372032642364502,1739940640.6136012,124.75
1739940630.2949357,-0.08372032642364502,1739940640.675287,119.68
1739940630.3050482,-0.08372032642364502,1739940640.7129958,11.0
1739940630.3151352,-0.08372032642364502,1739940640.733152,4.6
1739940630.3252144,-0.08372032642364502,1739940640.7683482,109.46
1739940630.335289,-0.08372032642364502,1739940640.8238897,104.525
1739940630.345372,-0.08372032642364502,1739940640.8748157,99.34
1739940630.355446,-0.08372032642364502,1739940640.925861,94.215
1739940630.3655405,-0.08372032642364502,1739940640.9782338,89.34
1739940630.3756146,-0.08372032642364502,1739940641.0350685,84.065
1739940630.385681,-0.08372032642364502,1739940641.073476,78.935
1739940630.3958235,-0.08372032642364502,1739940641.1336482,73.755
1739940630.405892,-0.08372032642364502,1739940641.1718116,68.0
1739940630.4159555,-0.08372032642364502,1739940641.1923733,0.79
1739940630.4260635,-0.08372032642364502,1739940641.2238822,63.67
1739940630.4361818,-0.08372032642364502,1739940641.2831736,58.585
1739940630.4462817,-0.08372032642364502,1739940641.3350513,53.43
1739940630.4563696,-0.08372032642364502,1739940641.371795,4.0
1739940630.4664488,-0.08372032642364502,1739940641.391936,8.135
1739940630.4765627,-0.08372032642364502,1739940641.4253068,42.905
1739940630.4866922,-0.08372032642364502,1739940641.4795847,37.81
1739940630.4967837,-0.08372032642364502,1739940641.5319521,32.4
1739940630.5068808,-0.08372032642364502,1739940641.5827236,27.055
1739940630.5169609,-0.08372032642364502,1739940641.6334023,21.64
1739940630.5270572,-0.08372032642364502,1739940641.6841817,16.525
1739940630.5371556,-0.08372032642364502,1739940641.735185,11.205
1739940630.5472622,-0.08372032642364502,1739940641.7875571,5.88
1739940630.5573525,-0.08372032642364502,1739940641.842422,0.785
1739940630.5674467,-0.08372032642364502,1739940641.8731446,-4.36
1739940630.578039,-0.08372032642364502,1739940641.934362,-9.77
1739940630.5881565,-0.08372032642364502,1739940641.991733,-15.185
1739940630.5982702,-0.08372032642364502,1739940642.028664,-20.495
1739940630.608385,-0.08372032642364502,1739940642.0818055,-25.775
1739940630.6184747,-0.08372032642364502,1739940642.1417358,-31.205
1739940630.6285717,-0.08372032642364502,1739940642.1945827,-36.6
1739940630.638659,-0.08372032642364502,1739940642.228607,-42.0
1739940630.6487584,-0.08372032642364502,1739940642.2488186,0.04
1739940630.6588614,-0.08372032642364502,1739940642.2829115,-47.295
1739940630.6689372,-0.08372032642364502,1739940642.335207,-52.625
1739940630.679023,-0.08372032642364502,1739940642.3926604,-55.005
1739940630.689128,-0.08372032642364502,1739940642.4431865,-53.98
1739940630.6992245,-0.08372032642364502,1739940642.4936182,-54.055
1739940630.709339,-0.08372032642364502,1739940642.5440881,-54.055
1739940630.7194343,-0.08372032642364502,1739940642.5945592,-54.055
1739940630.7295334,-0.08372032642364502,1739940642.6460047,-54.055
1739940630.7396262,-0.08372032642364502,1739940642.6965158,-54.055
1739940630.7497382,-0.08372032642364502,1739940642.7470016,-54.055
1739940630.7598505,-0.08372032642364502,1739940642.7975602,-54.055
1739940630.769931,-0.08372032642364502,1739940642.848158,-54.055
1739940630.7800553,-0.08372032642364502,1739940642.8794522,-54.055
1739940630.79019,-0.08372032642364502,1739940642.9392219,-54.055
1739940630.8003118,-0.08372032642364502,1739940642.9898617,-54.055
1739940630.8104146,-0.08372032642364502,1739940643.0403636,-54.055
1739940630.8205116,-0.08372032642364502,1739940643.0907924,-54.055
1739940630.8306231,-0.08372032642364502,1739940643.1413445,-54.055
1739940630.8407204,-0.08372032642364502,1739940643.1919885,-54.055
1739940630.850805,-0.08372032642364502,1739940643.2438002,-54.055
1739940630.8609195,-0.08372032642364502,1739940643.2942815,-54.055
1739940630.8710117,-0.08372032642364502,1739940643.3461623,-54.055
1739940630.881097,-0.08372032642364502,1739940643.3966806,-54.055
1739940630.8911867,-0.08372032642364502,1739940643.4471726,-54.055
1739940630.901262,-0.08372032642364502,1739940643.4977748,-54.055
1739940630.9113743,-0.08372032642364502,1739940643.5483615,-54.055
1739940630.9214754,-0.08372032642364502,1739940643.598944,-54.055
1739940630.9316185,-0.08372032642364502,1739940643.6498168,-54.055
1739940630.9418123,-0.08372032642364502,1739940643.7003727,-54.055
1739940630.9519372,-0.08372032642364502,1739940643.7509632,-54.055
1739940630.962044,-0.08372032642364502,1739940643.8015325,-54.055
1739940630.9721382,-0.08372032642364502,1739940643.8320105,
1739940630.9822524,-0.08372032642364502,1739940643.8525004,54.055
1739940630.9924283,-0.08372032642364502,1739940643.8829892,-54.055
1739940631.0025384,-0.08372032642364502,1739940643.9430623,-54.055
1739940631.0126474,-0.08372032642364502,1739940643.9935539,-54.055
1739940631.0227413,-0.08372032642364502,1739940644.0440564,-54.055
1739940631.0328443,-0.08372032642364502,1739940644.094528,-54.055
1739940631.0429542,-0.08372032642364502,1739940644.1450078,-54.055
1739940631.0530488,-0.08372032642364502,1739940644.1955545,-54.055
1739940631.0631475,-0.08372032642364502,1739940644.2460766,-54.055
1739940631.0732265,-0.08372032642364502,1739940644.296587,-54.055
1739940631.083386,-0.08372032642364502,1739940644.3471725,-54.055
1739940631.0934932,-0.08372032642364502,1739940644.3978033,-54.055
1739940631.1035957,-0.08372032642364502,1739940644.4483316,-54.055
1739940631.1137254,-0.08372032642364502,1739940644.4989347,-54.055
1739940631.1238298,-0.08372032642364502,1739940644.5495882,-54.055
1739940631.1339602,-0.08372032642364502,1739940644.6001723,-54.055
1739940631.1441035,-0.08372032642364502,1739940644.6507587,-54.055
1739940631.1542344,-0.08372032642364502,1739940644.7012613,-54.055
1739940631.1643808,-0.08372032642364502,1739940644.7519188,-54.055
1739940631.174503,-0.08372032642364502,1739940644.8024652,-54.055
1739940631.1848273,-0.08372032642364502,1739940644.8530777,-54.055
1739940631.194935,-0.08372032642364502,1739940644.9035237,-54.055
1739940631.2050366,-0.08352005481719971,1739940644.9541469,-54.055
1739940631.2151291,-0.08353531360626221,1739940645.0047164,-54.055
1739940631.2252247,-0.08353531360626221,1739940645.0552852,-54.055
1739940631.2353792,-0.08353531360626221,1739940645.1057746,-54.055
1739940631.2454689,-0.08353531360626221,1739940645.1562645,-54.055
1739940631.2555528,-0.08329117298126221,1739940645.206872,-54.055
1739940631.265712,-0.08329117298126221,1739940645.2373168,
1739940631.275828,-0.08303177356719971,1739940645.2579207,54.055
1739940631.2859924,-0.08254539966583252,1739940645.288461,-54.055
1739940631.2961044,-0.08213531970977783,1739940645.3483644,-54.055
1739940631.3061984,-0.08131515979766846,1739940645.3989642,-54.055
1739940631.316311,-0.08054840564727783,1739940645.4495804,-54.055
1739940631.3264074,-0.07893097400665283,1739940645.4999964,-54.055
1739940631.3366404,-0.07778465747833252,1739940645.5503983,-54.055
1739940631.3468597,-0.07778465747833252,1739940645.6015906,-54.055
1739940631.356975,-0.07645905017852783,1739940645.6520348,-54.035
1739940631.3670707,-0.07487595081329346,1739940645.702549,-53.275
1739940631.3771925,-0.07273209095001221,1739940645.7530217,-51.385
1739940631.3873029,-0.06978714466094971,1739940645.8034308,-50.535
1739940631.3974142,-0.06600487232208252,1739940645.8538299,-48.1
1739940631.407528,-0.055846333503723145,1739940645.9042213,-45.795
1739940631.4176593,-0.04921448230743408,1739940645.954783,-42.25
1739940631.4279518,-0.04921448230743408,1739940646.0053093,-38.665
1739940631.438068,-0.04249298572540283,1739940646.055831,-35.085
1739940631.4481902,-0.03685867786407471,1739940646.1062713,-31.165
1739940631.458296,-0.031079411506652832,1739940646.1567295,-27.655
1739940631.4683924,-0.016387104988098145,1739940646.2072988,-24.1
1739940631.4784935,-0.011206746101379395,1739940646.2578418,-20.46
1739940631.488591,-0.007964253425598145,1739940646.308595,-16.65
1739940631.4986682,-0.005223393440246582,1739940646.3591201,-13.42
1739940631.508746,-0.005223393440246582,1739940646.4096334,-9.895
1739940631.5188105,-0.0014525651931762695,1739940646.460101,-5.8
1739940631.5288835,0.004473567008972168,1739940646.5105991,-2.48
1739940631.5389588,0.01935279369354248,1739940646.5610943,1.05
1739940631.549048,0.028334498405456543,1739940646.6115227,4.6
1739940631.5591288,0.036805033683776855,1739940646.6619737,8.15
1739940631.569292,0.036805033683776855,1739940646.7124364,11.595
1739940631.579402,0.045922160148620605,1739940646.7628748,14.845
1739940631.589495,0.05605590343475342,1739940646.813352,18.84
1739940631.5996034,0.06396758556365967,1739940646.863912,22.26
1739940631.6097398,0.07542502880096436,1739940646.9144533,25.83
1739940631.6198597,0.08252418041229248,1739940646.9653337,29.765
1739940631.629955,0.09186446666717529,1739940647.0158882,33.205
1739940631.6400766,0.10173118114471436,1739940647.0663989,36.865
1739940631.6501691,0.10173118114471436,1739940647.0976367,40.49
1739940631.6602683,0.1112450361251831,1739940647.1177213,0.0
1739940631.6703653,0.12213408946990967,1739940647.1480188,4.0
1739940631.680453,0.14181029796600342,1739940647.1684072,4.295
1739940631.6905417,0.15002524852752686,1739940647.198846,47.665
1739940631.700627,0.15932738780975342,1739940647.2588537,50.895
1739940631.7107267,0.17016303539276123,1739940647.309358,54.835
1739940631.7208295,0.18067443370819092,1739940647.3599393,58.165
1739940631.7309518,0.19127929210662842,1739940647.41052,61.625
1739940631.741109,0.19127929210662842,1739940647.461909,65.42
1739940631.751211,0.20343101024627686,1739940647.5124283,68.865
1739940631.7613397,0.22146499156951904,1739940647.5628982,72.43
1739940631.7714694,0.23082053661346436,1739940647.6133459,75.885
1739940631.7815924,0.24098670482635498,1739940647.663826,79.71
