leg_length_1,leg_length_2,leg_length_3,leg_length_4,leg_length_5,leg_length_6,meas_pos_x,meas_pos_y,meas_pos_z,meas_ori_x,meas_ori_y,meas_ori_z,meas_ori_w,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_ori_x,cmd_ori_y,cmd_ori_z,cmd_ori_w
1.5470014,2.0249894,2.158872,1.7268773,3.1822538,3.277027,-20.022319793701172,-179.1485595703125,164.33000488281255,0.0002443033110128445,-0.0020916104603730936,0.008566604820494752,0.9999610923112188,-20.0,-180.0,165.0,0.0,0.0,0.0,1.0
1.5969529,1.9441311,2.0781262,1.7780668,2.9012496,3.0017583,-20.239591598510742,-139.5025634765625,164.1149780273438,0.0010149041103269946,-0.001876243257084266,0.00961611270553276,0.9999514880930309,-20.0,-140.0,165.0,0.0,0.0,0.0,1.0
1.6793256,1.8978571,2.0243523,1.8577195,2.6386154,2.745155,-19.74751853942871,-99.33942413330078,164.1088745117188,0.0005227461636004353,-0.0012671229341698793,0.010357917354804194,0.9999454155568163,-20.0,-100.0,165.0,0.0,0.0,0.0,1.0
1.7859521,1.8662409,1.9981072,1.9649564,2.3936794,2.5071924,-20.42057228088379,-59.737091064453125,164.04545898437505,0.001125885185093004,-0.0001325522302333202,0.010764985979082577,0.9999414143686283,-20.0,-60.0,165.0,0.0,0.0,0.0,1.0
1.9233441,1.878692,2.0015252,2.094292,2.1737087,2.2889898,-19.828536987304688,-20.028701782226562,164.07866210937505,0.0005337386098798577,0.000662039367527975,0.011527268461237255,0.99993320331405,-20.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.0856347,1.9084142,2.0371106,2.2584765,1.978152,2.0916936,-19.92725944519043,20.101470947265625,164.1735717773438,0.0006471371477991636,0.0008171415058561906,0.010838192281973564,0.9999407214237961,-20.0,20.0,165.0,0.0,0.0,0.0,1.0
2.2740521,1.9704888,2.100158,2.4480517,1.8040206,1.9260155,-20.559934616088867,60.19446563720703,164.18205566406255,0.0006055734386835821,0.0015879111934921355,0.011504174891239713,0.9999323836951006,-20.0,60.0,165.0,0.0,0.0,0.0,1.0
2.4862695,2.0574028,2.18341,2.6516783,1.6610134,1.7828861,-19.849042892456055,99.72687530517578,164.19328613281255,0.0007116719954265965,0.00226871473021849,0.01101827728252889,0.9999364668810214,-20.0,100.0,165.0,0.0,0.0,0.0,1.0
2.7121625,2.1746495,2.303346,2.8799956,1.5435817,1.6686913,-20.460554122924805,139.08767700195312,164.41228027343755,-0.0001537695947603581,0.0027917452077992747,0.010747499384338655,0.9999383370938228,-20.0,140.0,165.0,0.0,0.0,0.0,1.0
2.9658837,2.313474,2.4431164,3.1365416,1.4506271,1.5828758,-21.120466232299805,179.55372619628906,164.3730346679688,0.00010902248062474126,0.0035275955542784735,0.011403834419354077,0.9999287475592965,-20.0,180.0,165.0,0.0,0.0,0.0,1.0
1.6755414,2.2334874,1.9569104,1.5982571,3.252629,3.2036626,19.707319259643555,-178.96084594726562,164.46062011718755,0.0005955095985860579,-0.003621895877557829,0.008964511199677647,0.9999530825933597,20.0,-180.0,165.0,0.0,0.0,0.0,1.0
1.7257352,2.1540825,1.8765613,1.6468391,2.973454,2.9260154,19.533084869384766,-139.35418701171875,164.3101684570313,0.0005349090025250939,-0.0026970914516946604,0.009063263886215128,0.9999551464988883,20.0,-140.0,165.0,0.0,0.0,0.0,1.0
1.8104882,2.106353,1.8203727,1.7224712,2.7038007,2.6656985,19.66552734375,-99.13267517089844,164.1540405273438,0.00035302273558957063,-0.0010835900734689524,0.010435515439232643,0.99994490143856,20.0,-100.0,165.0,0.0,0.0,0.0,1.0
1.917788,2.0827305,1.7974235,1.8328171,2.4689965,2.4268699,19.60238265991211,-59.460140228271484,164.29179687500005,0.0003955736138225457,-0.0006892838331491337,0.010460370234843658,0.9999449759484685,20.0,-60.0,165.0,0.0,0.0,0.0,1.0
2.0481591,2.0832894,1.8019878,1.9699612,2.2534204,2.2125735,19.223630905151367,-20.165246963500977,164.2996704101563,0.0006038934977270579,-0.0002647504783594656,0.011106750751649894,0.999938091209471,20.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.2085004,2.1203282,1.831544,2.127798,2.0525746,2.0139651,19.72239112854004,19.800498962402344,164.1442749023438,0.00021117880632395852,0.00046542396402136915,0.011704967020874923,0.9999313628960151,20.0,20.0,165.0,0.0,0.0,0.0,1.0
2.3989892,2.1798985,1.893859,2.3181915,1.8817792,1.8449607,19.769298553466797,59.9302978515625,164.2739135742188,0.0003248608895278288,0.0013538253545253604,0.011165265454082106,0.999936690412616,20.0,60.0,165.0,0.0,0.0,0.0,1.0
2.6057172,2.2626622,1.9843762,2.5220566,1.7374921,1.703363,19.615367889404297,99.51302337646484,164.2120239257813,0.0005550453032766526,0.0025883237044894165,0.010665060833817273,0.9999396261229206,20.0,100.0,165.0,0.0,0.0,0.0,1.0
2.831059,2.3763726,2.102052,2.7600784,1.6203637,1.5865474,19.62992286682129,139.58050537109375,164.2239868164063,0.0005420106781263494,0.002467139957589498,0.011690428347334351,0.9999284718681327,20.0,140.0,165.0,0.0,0.0,0.0,1.0
3.086123,2.517545,2.2430432,3.0148983,1.5315595,1.4969974,20.05486488342285,179.67892456054688,164.2923461914063,0.0005015742924826087,0.003440763677063074,0.01141903282405008,0.9999287475592965,20.0,180.0,165.0,0.0,0.0,0.0,1.0
1.836079,2.4629204,1.7786247,1.4899213,3.3459496,3.1575198,59.51791763305664,-179.17984008789062,164.38762207031255,8.445509618115377e-06,-0.004094396953370013,0.009201857431488441,0.9999492751607915,60.0,-180.0,165.0,0.0,0.0,0.0,1.0
1.8837303,2.3849099,1.697692,1.539541,3.0709882,2.8762107,59.410160064697266,-139.61080932617188,164.24077148437505,0.0004922238152712123,-0.003848312793791374,0.008988563461792084,0.99995207671728,60.0,-140.0,165.0,0.0,0.0,0.0,1.0
1.9658836,2.3372471,1.64215,1.6178548,2.8095727,2.6179252,59.68254470825195,-99.9090805053711,164.1933471679688,0.0006568885241315648,-0.0024600460983127143,0.009798638292105753,0.9999487461425948,60.0,-100.0,165.0,0.0,0.0,0.0,1.0
2.0717814,2.3169835,1.6137706,1.7238672,2.5693383,2.3788962,59.73365020751953,-59.84897994995117,164.17106933593755,0.00045210557124141486,-0.001010768828628258,0.010735384450913533,0.9999417645663716,60.0,-60.0,165.0,0.0,0.0,0.0,1.0
2.2077048,2.3208306,1.6185313,1.8632715,2.3513837,2.1587405,59.881656646728516,-19.651412963867188,164.15092773437505,0.0006909942242526713,-0.00039135345746322045,0.011211635025173194,0.9999368319826001,60.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.3633425,2.352628,1.6521007,2.0280664,2.1588788,1.9626955,59.58005905151367,19.943782806396484,164.1574584960938,0.0005024045289873201,-9.53422452090676e-05,0.011293664994537033,0.9999360943282527,60.0,20.0,165.0,0.0,0.0,0.0,1.0
2.546816,2.4121983,1.7151119,2.2158048,1.9857924,1.791797,59.897003173828125,60.315093994140625,164.16459960937505,0.00043811493144667654,0.0009292572555190698,0.011205054455666792,0.9999366978636683,60.0,60.0,165.0,0.0,0.0,0.0,1.0
2.7503703,2.4938614,1.8126231,2.426626,1.8443035,1.6516298,59.13461685180664,99.39624786376953,164.36076660156255,-8.13895580336683e-05,0.0018889470751663362,0.010748178513713891,0.9999404457359337,60.0,100.0,165.0,0.0,0.0,0.0,1.0
2.976992,2.6054356,1.9275466,2.664604,1.726931,1.5344728,59.3731575012207,139.6957244873047,164.34270019531255,0.00020128075327802825,0.0024910084433629356,0.011438320668174998,0.9999314597602067,60.0,140.0,165.0,0.0,0.0,0.0,1.0
3.2251017,2.7373345,2.070123,2.9201562,1.640324,1.446523,59.332275390625,179.4886932373047,164.2653686523438,0.000849271026108285,0.003296587447916529,0.011760591089580856,0.9999250443500202,60.0,180.0,165.0,0.0,0.0,0.0,1.0
2.0210116,2.7159722,1.626403,1.4167898,3.466799,3.137336,99.84944915771484,-178.9235076904297,164.56450195312505,0.0003143847138069578,-0.0052779089619986565,0.009447158251529765,0.9999413994665939,100.0,-180.0,165.0,0.0,0.0,0.0,1.0
2.067568,2.6385796,1.54692,1.4653566,3.192448,2.8558838,99.20428466796875,-139.57354736328125,164.42595214843755,0.0007471700782779812,-0.004470390473720735,0.008825729473513344,0.9999507877042323,100.0,-140.0,165.0,0.0,0.0,0.0,1.0
2.1434958,2.5903618,1.4887077,1.5436933,2.9340842,2.5927632,99.69652557373047,-99.64807891845703,164.2332641601563,0.0010116522885040924,-0.0037059594120857947,0.009934739826282318,0.9999432696701699,100.0,-100.0,165.0,0.0,0.0,0.0,1.0
2.2543356,2.571685,1.459962,1.6495912,2.6953146,2.3555176,99.86408996582031,-59.75900650024414,164.2274047851563,0.0007101472920019911,-0.0017915815568964942,0.010486584267857443,0.9999431504541101,100.0,-60.0,165.0,0.0,0.0,0.0,1.0
2.3829978,2.5809739,1.4659549,1.7903974,2.4791281,2.1375,99.69187927246094,-20.042863845825195,164.29399414062505,0.00023233370060561246,-0.001173342168618452,0.011775010364126192,0.999929954638632,100.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.5393107,2.607818,1.4988395,1.9542158,2.286198,1.9413329,99.56787872314453,20.06954002380371,164.2022583007813,0.0007411769222265227,-8.429761952431145e-05,0.0120369307454947,0.9999272722381297,100.0,20.0,165.0,0.0,0.0,0.0,1.0
2.7192423,2.6596978,1.5636092,2.139137,2.1225817,1.7706195,99.81327819824219,59.79190444946289,164.1091186523438,0.0011344440408017145,0.0005290850237923,0.01099375561591465,0.9999387767050891,100.0,60.0,165.0,0.0,0.0,0.0,1.0
2.9245017,2.7437413,1.6550304,2.3541982,1.9779704,1.6276618,99.7386474609375,99.8780517578125,164.2048217773438,0.0006659236220069792,0.0017241720174707676,0.010864342913651586,0.9999392759244284,100.0,100.0,165.0,0.0,0.0,0.0,1.0
3.1469138,2.851848,1.7797233,2.5903242,1.8640158,1.5134765,99.337646484375,139.5747833251953,164.4576293945313,0.0003887045937618844,0.002474318065049962,0.010977430913169392,0.9999366084510372,100.0,140.0,165.0,0.0,0.0,0.0,1.0
3.3882468,2.987882,1.9263927,2.8531015,1.7738688,1.4236956,99.49061584472656,180.1127471923828,164.35710449218755,0.00025952972532356243,0.002998921302032421,0.011715868424900126,0.9999268326218056,100.0,180.0,165.0,0.0,0.0,0.0,1.0
2.2297995,2.9850743,1.5004894,1.365787,3.6063254,3.141406,139.82708740234375,-179.29757690429688,164.3723022460938,0.00043799418297188556,-0.00576073046977988,0.009519208869282123,0.9999380017969645,140.0,-180.0,165.0,0.0,0.0,0.0,1.0
2.2743552,2.9110997,1.4189634,1.4177794,3.3374674,2.8615618,139.5967559814453,-139.91415405273438,164.2680541992188,0.0007954212569690599,-0.005580266112044771,0.009947363370084136,0.9999346413711286,140.0,-140.0,165.0,0.0,0.0,0.0,1.0
2.3560832,2.8607495,1.3570566,1.4982238,3.0829623,2.5968504,139.7921600341797,-99.746826171875,164.11552734375005,0.001216104319386183,-0.004708007090056858,0.010163762795502485,0.9999365264894515,140.0,-100.0,165.0,0.0,0.0,0.0,1.0
2.4559958,2.8450787,1.3328867,1.6055236,2.8450358,2.3575258,139.91311645507812,-59.84328079223633,164.1619750976563,0.0006425805876614292,-0.003400691826727229,0.01141541598130109,0.9999288518748521,140.0,-60.0,165.0,0.0,0.0,0.0,1.0
2.585831,2.8482964,1.3388052,1.741899,2.6328776,2.1419573,139.7063446044922,-19.97066307067871,164.06193847656255,0.000821489096630168,-0.0018858607433809695,0.011638270511908919,0.9999301558183796,140.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.742739,2.8835118,1.3708868,1.911613,2.4449446,1.9469479,140.13995361328125,20.232221603393555,164.3026000976563,0.0009150186924974407,-0.001011517373277508,0.012482760271257349,0.9999211548478444,140.0,20.0,165.0,0.0,0.0,0.0,1.0
2.9158347,2.9368565,1.4370718,2.0976481,2.2799094,1.7791642,139.80601501464844,59.88169479370117,164.31523437500005,0.0007106997274346241,0.00023534189748571088,0.012005437273628782,0.9999276522453051,140.0,60.0,165.0,0.0,0.0,0.0,1.0
3.117617,3.0157769,1.5327158,2.3141513,2.1414225,1.6362199,139.49925231933594,100.0654067993164,164.4075805664063,0.000902671111298016,0.0010248530531629715,0.011664509639811723,0.9999310275968181,140.0,100.0,165.0,0.0,0.0,0.0,1.0
3.336611,3.1246006,1.6544199,2.548883,2.0263102,1.5193986,139.93817138671875,139.61569213867188,164.38750000000005,0.0004950493806041151,0.0020257557017715226,0.012053507256122557,0.9999251784705151,140.0,140.0,165.0,0.0,0.0,0.0,1.0
3.5759318,3.2549717,1.80408,2.814508,1.9393331,1.4297988,139.4686279296875,179.95016479492188,164.50957031250005,0.0007810455658164365,0.002268573601795928,0.012897615495848964,0.9999139495423455,140.0,180.0,165.0,0.0,0.0,0.0,1.0
2.4661903,3.283048,1.4101572,1.351129,3.7768576,3.1744869,179.77626037597656,-179.24427795410156,164.67412109375005,-0.000195117947961487,-0.006796492241397803,0.009776936288190948,0.999929090310367,180.0,-180.0,165.0,0.0,0.0,0.0,1.0
2.5101948,3.212066,1.3219595,1.399261,3.5065348,2.8958004,179.96656799316406,-139.68455505371094,164.38908691406255,0.0006383575423664518,-0.005752118285748136,0.010520166987809085,0.9999279130344595,180.0,-140.0,165.0,0.0,0.0,0.0,1.0
2.5839882,3.1628087,1.26233,1.4784675,3.2557395,2.6338375,180.05868530273438,-99.94279479980469,164.25810546875005,0.001038756502886886,-0.0049917997613171654,0.010633482952511928,0.9999304687645731,180.0,-100.0,165.0,0.0,0.0,0.0,1.0
2.689701,3.1435845,1.2381601,1.5898356,3.0229514,2.3914688,179.85293579101562,-59.43401336669922,164.36455078125005,0.0008983563527815617,-0.0036000512808789967,0.010924076770250715,0.9999334491996038,180.0,-60.0,165.0,0.0,0.0,0.0,1.0
2.8132954,3.1488926,1.2431021,1.7307048,2.8167152,2.1753414,179.87644958496094,-20.048152923583984,164.3679077148438,0.0008257955819178477,-0.003068541683787139,0.01206141655211535,0.9999222129131526,180.0,-20.0,165.0,0.0,0.0,0.0,1.0
2.9653358,3.1731846,1.2765493,1.8936687,2.6265297,1.9816787,179.44178771972656,20.05360984802246,164.3203002929688,0.0009865062938197032,-0.001593353281624955,0.012027164664329005,0.9999259161329151,180.0,20.0,165.0,0.0,0.0,0.0,1.0
3.1366482,3.2307427,1.3442488,2.0781798,2.463503,1.812617,179.73583984375,59.54055404663086,164.36125488281255,0.00023157497357642425,-0.0005464541602790944,0.011923050777023526,0.9999287401081849,180.0,60.0,165.0,0.0,0.0,0.0,1.0
3.3319721,3.3087456,1.4384775,2.2940593,2.3260136,1.6712538,179.68116760253906,99.74789428710938,164.4515258789063,0.00034326265349242396,0.0006673908921498208,0.011868238978609315,0.9999292914902885,180.0,100.0,165.0,0.0,0.0,0.0,1.0
3.555605,3.4143956,1.5643911,2.5340495,2.2196693,1.5558974,180.32586669921875,139.95132446289062,164.4155151367188,0.0008197790653429597,0.0012793226984086387,0.01153146474568082,0.999932361341847,180.0,140.0,165.0,0.0,0.0,0.0,1.0
3.7926064,3.5483067,1.7107534,2.788566,2.1319008,1.4645257,180.4011688232422,179.6688690185547,164.3140747070313,0.0002885849587498988,0.0021493641680323276,0.011999164574703932,0.9999256553432398,180.0,180.0,165.0,0.0,0.0,0.0,1.0
