leg_length_1,leg_length_2,leg_length_3,leg_length_4,leg_length_5,leg_length_6,meas_pos_x,meas_pos_y,meas_pos_z,meas_ori_x,meas_ori_y,meas_ori_z,meas_ori_w,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_ori_x,cmd_ori_y,cmd_ori_z,cmd_ori_w
2.4704,1.6410214,3.1604002,3.4748003,1.5104709,2.1815665,-160.021728515625,136.16847229003906,164.2654907226563,-5.7137352402972755e-05,0.0030035905180110785,0.011542190318310996,0.9999288742281841,-159.5075336238055,136.2573786016092,165.0,0.0,0.0,0.0,1.0
3.3849509,3.2395914,1.564943,2.46978,2.143558,1.5600473,160.8981170654297,129.21673583984375,163.9590942382813,0.0008402859039353315,0.0014367501950437415,0.011636127479656064,0.9999309083792987,160.0,129.99999999999997,165.0,0.0,0.0,0.0,1.0
3.41663,3.2538145,1.587341,2.5093307,2.1245894,1.5421106,160.14259338378906,135.2403564453125,163.9926635742188,0.000882630728704033,0.0017302718924374256,0.011822986653012126,0.9999282185302395,159.50753362380553,136.2573786016092,165.0,0.0,0.0,0.0,1.0
3.4453757,3.2605875,1.611755,2.5488815,2.1013885,1.5229455,158.84393310546875,141.98667907714844,163.81730957031255,0.0009896310323445877,0.0017374032050819954,0.011819953998416649,0.9999281440190823,158.04226065180615,142.3606797749979,165.0,0.0,0.0,0.0,1.0
3.466923,3.259796,1.6374813,2.5891018,2.0737967,1.5063535,156.27978515625,147.7081298828125,163.85124511718755,0.000920035874615938,0.001972428607206751,0.012232486409821478,0.9999228164569468,155.64026096753472,148.15961998958187,165.0,0.0,0.0,0.0,1.0
3.4829733,3.2532632,1.6636349,2.6257858,2.0483432,1.4887582,153.32772827148438,153.80596923828125,163.70195312500005,0.0015716869285607594,0.0017858193639245356,0.012178378414575098,0.9999230101869764,152.3606797749979,153.5114100916989,165.0,0.0,0.0,0.0,1.0
3.4873087,3.2383115,1.6936051,2.660942,2.0177417,1.4772205,148.4634246826172,158.264892578125,163.8904907226563,0.0012700401916809218,0.002116388763165775,0.012650807664254965,0.9999169374778142,148.2842712474619,158.28427124746187,165.0,0.0,0.0,0.0,1.0
3.4845603,3.219879,1.7293717,2.6904316,1.9913993,1.4703655,143.2713623046875,161.79835510253906,164.2919799804688,0.0008755270266427549,0.002060054736955355,0.012668725325575962,0.9999172429769475,143.51141009169893,162.36067977499786,165.0,0.0,0.0,0.0,1.0
3.4762595,3.1937654,1.7574478,2.718464,1.9605727,1.4585438,137.6849365234375,165.25906372070312,164.2820922851563,0.0008508745871498619,0.0017010722806953974,0.012596205739273355,0.9999188598854404,138.15961998958187,165.64026096753472,165.0,0.0,0.0,0.0,1.0
3.461552,3.1605527,1.783508,2.7412014,1.9318881,1.4530048,131.3589630126953,167.5961456298828,164.4398071289063,0.0012019313293527636,0.0018524772848208975,0.012712845459840631,0.999916751197809,132.3606797749979,168.04226065180612,165.0,0.0,0.0,0.0,1.0
3.4405558,3.1238687,1.8082787,2.7575188,1.9028354,1.4492359,125.60319519042969,169.06971740722656,164.4026977539063,0.0009539821025144672,0.0017999184978582496,0.0129753530743834,0.9999137409081139,126.25737860160923,169.50753362380547,165.0,0.0,0.0,0.0,1.0
3.4162009,3.0849912,1.8194729,2.7553616,1.8729911,1.4431572,120.33906555175781,169.38401794433594,163.9568969726563,0.000848203133124297,0.0025023707658188067,0.01260687687091183,0.999917041794602,120.0,169.99999999999997,165.0,0.0,0.0,0.0,1.0
3.3820841,3.0399854,1.8350216,2.7590866,1.8484855,1.4438953,113.9923095703125,168.79986572265625,163.94902343750005,0.001104248822147239,0.00262609610210295,0.012580948302244179,0.999916803356214,113.74262139839075,169.50753362380547,165.0,0.0,0.0,0.0,1.0
3.3446085,2.99588,1.8548867,2.75947,1.8286166,1.4484863,107.40201568603516,167.23594665527344,164.14714355468755,0.0006850336962717067,0.0023054549073792314,0.012525937994769587,0.9999186587034201,107.63932022500211,168.04226065180612,165.0,0.0,0.0,0.0,1.0
3.3038962,2.949064,1.8660904,2.7515774,1.8111014,1.4560432,101.68038177490234,164.98255920410156,164.15703125000005,0.0005328159120326964,0.0025157953582263795,0.012554380521244057,0.9999178837797045,101.84038001041813,165.64026096753472,165.0,0.0,0.0,0.0,1.0
3.258793,2.902618,1.873962,2.7390041,1.7994418,1.4644833,95.8472671508789,161.3112335205078,164.28190917968755,0.0005058529174801546,0.0021936802414210393,0.012302259574599295,0.999921788196931,96.48858990830107,162.36067977499786,165.0,0.0,0.0,0.0,1.0
3.2213767,2.8546443,1.8718449,2.723013,1.7881866,1.4682503,91.40787506103516,158.76229858398438,163.8834106445313,0.0011710809619478227,0.0022756165570676353,0.011296788470413061,0.9999329127219538,91.7157287525381,158.28427124746187,165.0,0.0,0.0,0.0,1.0
3.173344,2.8128333,1.8714653,2.7029343,1.7845492,1.4813118,87.26902770996094,154.1342315673828,163.88591308593755,0.0014131965200972483,0.0018494613289491903,0.011779662569044736,0.9999279055833417,87.6393202250021,153.5114100916989,165.0,0.0,0.0,0.0,1.0
3.1272604,2.7743754,1.8648697,2.6735516,1.7866874,1.4975471,83.51596069335938,148.50575256347656,163.99956054687505,0.0012680573624452647,0.0020677861103079727,0.011310643128852117,0.9999330915478691,84.35973903246527,148.15961998958187,165.0,0.0,0.0,0.0,1.0
3.0819724,2.7409205,1.856506,2.6368313,1.7934012,1.5154915,80.93692016601562,142.02919006347656,164.1010620117188,0.0010282382596627831,0.0022344454389158232,0.011075118809037722,0.9999356472647472,81.95773934819385,142.3606797749979,165.0,0.0,0.0,0.0,1.0
3.0366251,2.7133212,1.8415543,2.601616,1.804769,1.5341053,79.52589416503906,135.82232666015625,164.1474487304688,0.0009591848011282591,0.0021998062003423186,0.01125077053084242,0.9999338292044316,80.4924663761945,136.2573786016092,165.0,0.0,0.0,0.0,1.0
1.3782997,1.5470271,2.7024534,2.2024708,2.906856,3.3696632,-119.96815490722656,-150.9631805419922,164.23710937500005,0.0010771958405943562,0.0017768023315718412,0.00834116372282506,0.9999630593390942,-120.0,-150.008,165.0,0.0,0.0,0.0,1.0
1.3620644,1.5879207,2.6832883,2.160757,2.9622245,3.4014282,-114.51471710205078,-159.32147216796875,164.0989868164063,9.973928586059637e-05,0.0008290607721548216,0.008828775299283003,0.9999606750623841,-113.84615384615384,-158.00194082840238,165.0,0.0,0.0,0.0,1.0
1.3706684,1.6283851,2.662233,2.1280422,3.0075717,3.4213753,-108.78645324707031,-164.47555541992188,164.66972656250005,0.0001762522986029123,0.0010740847821155233,0.007853443337218598,0.9999685655063979,-107.6923076923077,-165.5751479289941,165.0,0.0,0.0,0.0,1.0
1.3712196,1.6656165,2.6362913,2.0874557,3.0606132,3.4521408,-102.36473083496094,-172.615966796875,164.3708374023438,0.0002297227033836984,0.0008372042077468907,0.007978619483318265,0.9999677906213574,-101.53846153846153,-172.72762130177517,165.0,0.0,0.0,0.0,1.0
1.3738422,1.7040687,2.6090105,2.0468159,3.1113315,3.4786263,-96.0507583618164,-179.26687622070312,164.4677612304688,-0.0002580171372098681,0.0008465766096525945,0.007803412459928848,0.9999691690222153,-95.38461538461537,-179.45936094674556,165.0,0.0,0.0,0.0,1.0
1.3774452,1.7434974,2.5833127,2.0083675,3.1599154,3.5071278,-89.9354019165039,-185.95074462890625,164.31877441406255,-0.0002617695644732839,0.0009474876650726887,0.007910700379030716,0.9999682302196753,-89.23076923076923,-185.77036686390534,165.0,0.0,0.0,0.0,1.0
1.383852,1.7831111,2.5579221,1.9737453,3.2076945,3.5318756,-83.72992706298828,-192.06582641601562,164.27690429687505,-7.652169118634153e-05,0.000755694105636658,0.007929924995871257,0.9999682749245781,-83.07692307692307,-191.66063905325444,165.0,0.0,0.0,0.0,1.0
1.3862343,1.8129554,2.5344026,1.9501858,3.2540946,3.5491734,-78.20849609375,-197.2232208251953,164.20671386718755,0.00029771619481351065,-0.0001894012850753544,0.007385270638710776,0.9999726708969305,-76.92307692307692,-197.1301775147929,165.0,0.0,0.0,0.0,1.0
1.396244,1.8528132,2.5083025,1.9161282,3.2960868,3.5694466,-72.06681060791016,-202.30120849609375,164.1002075195313,0.000679187653031776,-0.0001670506796861714,0.007764254514954513,0.9999696160707342,-70.76923076923076,-202.1789822485207,165.0,0.0,0.0,0.0,1.0
1.4068012,1.8910213,2.4822385,1.8859329,3.3371615,3.5890846,-65.53718566894531,-207.5855712890625,163.92399902343755,0.0006726979408052032,-0.00026939378087985626,0.00778288263335312,0.9999694447021589,-64.61538461538461,-206.8070532544379,165.0,0.0,0.0,0.0,1.0
1.4183388,1.9255672,2.4563253,1.8546677,3.3734794,3.598524,-59.715965270996094,-211.2234344482422,163.9162475585938,0.0007468795076880191,-0.0002794677496422257,0.007146775393792983,0.9999741461511179,-58.46153846153847,-211.01439053254438,165.0,0.0,0.0,0.0,1.0
1.4323769,1.9683509,2.4301145,1.8243313,3.4094272,3.6160145,-52.92648696899414,-215.8575439453125,163.8404418945313,0.0003005403298157105,-0.0003158305099725823,0.007566946668537988,0.9999712775993107,-52.307692307692314,-214.80099408284025,165.0,0.0,0.0,0.0,1.0
1.4469624,2.006744,2.4024045,1.7960739,3.4408622,3.625843,-46.875675201416016,-218.91229248046875,163.88066406250005,0.00040810240355521505,-0.0002730511064135904,0.007814273878302011,0.9999693478416468,-46.15384615384615,-218.16686390532544,165.0,0.0,0.0,0.0,1.0
1.4619179,2.04318,2.3745134,1.7677536,3.470571,3.6358528,-40.38388442993164,-222.36895751953125,163.7514526367188,0.00025222340568715454,-0.000443203574766317,0.007938397786832028,0.9999683568835614,-40.0,-221.11200000000002,165.0,0.0,0.0,0.0,1.0
1.4739399,2.0699134,2.3524778,1.7489052,3.5000854,3.6426258,-35.48943328857422,-224.88442993164062,163.65227050781255,0.0010439266852632766,-0.0007299807174601895,0.0075879669091756365,0.9999703984051612,-33.84615384615385,-223.6364023668639,165.0,0.0,0.0,0.0,1.0
1.4901199,2.1115394,2.3219602,1.7224655,3.5243583,3.6460438,-28.55595588684082,-227.620849609375,163.51335449218755,0.0006281154335792609,-0.0013452931379960822,0.008281612557453388,0.999964601665063,-27.692307692307693,-225.74007100591714,165.0,0.0,0.0,0.0,1.0
1.5097694,2.1470027,2.2926042,1.6952324,3.5453372,3.6450672,-22.38202476501465,-229.22674560546875,163.5146362304688,0.0005270870865978316,-0.0010655771035245909,0.008279246192136587,0.9999650263631004,-21.53846153846154,-227.42300591715977,165.0,0.0,0.0,0.0,1.0
1.5294819,2.1837459,2.2627122,1.6746235,3.5648932,3.641798,-15.906637191772461,-230.29017639160156,163.4888793945313,0.0013222997907844968,-0.0014729085296941447,0.008449785083665553,0.9999623440566782,-15.384615384615397,-228.68520710059173,165.0,0.0,0.0,0.0,1.0
1.5492573,2.2154212,2.2326677,1.6492233,3.5813022,3.6366444,-9.580687522888184,-231.58926391601562,163.4203979492188,0.0005469201115891647,-0.001330741632107239,0.008054275012827001,0.9999665314318861,-9.230769230769242,-229.526674556213,165.0,0.0,0.0,0.0,1.0
1.5689735,2.24822,2.2011106,1.6284714,3.5938754,3.6280403,-3.572415590286255,-231.88302612304688,163.41142578125005,0.0005333139248095599,-0.0017668237301364366,0.008651212255688158,0.9999608762359511,-3.076923076923088,-229.94740828402368,165.0,0.0,0.0,0.0,1.0
1.5814247,2.2759109,2.1781461,1.6188011,3.6034598,3.618578,1.324477195739746,-231.96434020996094,163.66960449218755,-0.0004828087034174766,-0.0025377523500818987,0.009315970306329711,0.9999532688665966,3.076923076923066,-229.94740828402368,165.0,0.0,0.0,0.0,1.0
1.6040668,2.3085608,2.144533,1.597475,3.6121268,3.6068592,7.840196132659912,-231.6967315673828,163.4694702148438,0.0005990423591191842,-0.0030139751954176047,0.00987961684962378,0.9999464735964537,9.23076923076922,-229.526674556213,165.0,0.0,0.0,0.0,1.0
1.6279926,2.3391528,2.1121213,1.5760708,3.6170096,3.5870838,14.306363105773926,-230.6929168701172,163.4627563476563,0.00041670974687315124,-0.0030518695014079057,0.009484011500195094,0.9999502810396892,15.384615384615374,-228.68520710059173,165.0,0.0,0.0,0.0,1.0
1.6498318,2.3685603,2.0764177,1.5577297,3.6187778,3.566883,20.560773849487305,-229.3859100341797,163.3687622070313,0.0007947561761062975,-0.0034711732283484744,0.009932629996368994,0.999944327712078,21.53846153846153,-227.42300591715977,165.0,0.0,0.0,0.0,1.0
1.6749897,2.3985267,2.0426633,1.5383835,3.619266,3.5466366,26.8538818359375,-228.03536987304688,163.25383300781255,0.0012920470020407625,-0.0033572173851773575,0.009698239696947096,0.9999465034003711,27.692307692307683,-225.74007100591714,165.0,0.0,0.0,0.0,1.0
1.7005024,2.4273238,2.005554,1.5203228,3.6151156,3.5207405,33.437076568603516,-225.6350555419922,163.35502929687505,0.0006336256115390111,-0.0036075297812580846,0.010170854328880563,0.9999415633889596,33.84615384615384,-223.6364023668639,165.0,0.0,0.0,0.0,1.0
1.7260151,2.4551215,1.9700315,1.5045071,3.6088634,3.4937,39.40127182006836,-223.12490844726562,163.41398925781255,0.0007391575443898143,-0.0039338914123728305,0.010545405001028707,0.9999363774683696,39.99999999999999,-221.11200000000002,165.0,0.0,0.0,0.0,1.0
1.7470875,2.4782386,1.9418962,1.4939537,3.598333,3.464037,44.3771858215332,-219.8934783935547,163.60344238281255,0.0005074316314400626,-0.004166952298714246,0.010445049997967512,0.9999366457063011,46.153846153846146,-218.16686390532544,165.0,0.0,0.0,0.0,1.0
1.7758198,2.5046058,1.9026486,1.4783249,3.5885043,3.4345589,50.705810546875,-216.7322540283203,163.54436035156255,0.0007803512070564916,-0.0035655749228399847,0.009944106964215825,0.9999438955542508,52.3076923076923,-214.80099408284025,165.0,0.0,0.0,0.0,1.0
1.8041401,2.5313392,1.8654801,1.4653225,3.5734305,3.3971424,57.056968688964844,-212.32286071777344,163.62968750000005,0.001256430010413421,-0.0039168106038524365,0.010038765434193025,0.9999411535829951,58.46153846153845,-211.01439053254438,165.0,0.0,0.0,0.0,1.0
1.8341694,2.5570369,1.8272091,1.4534225,3.5591578,3.3588753,63.55193328857422,-208.12246704101562,163.6607543945313,0.0007996569237261165,-0.0039616204979465545,0.009784369005271739,0.9999439626132361,64.61538461538461,-206.8070532544379,165.0,0.0,0.0,0.0,1.0
1.864872,2.58505,1.7878433,1.4407864,3.5405269,3.31814,69.97372436523438,-203.4871368408203,163.6253540039063,0.0008018373423191445,-0.0041013484139688725,0.009873059787588746,0.9999425320205716,70.76923076923076,-202.1789822485207,165.0,0.0,0.0,0.0,1.0
1.896244,2.6105037,1.7499386,1.4330368,3.5191493,3.2747688,76.16124725341797,-197.6390838623047,163.80375976562505,0.0012687882138948388,-0.004001281052187442,0.009557582527005393,0.9999455198706331,76.92307692307692,-197.1301775147929,165.0,0.0,0.0,0.0,1.0
1.9241982,2.6312556,1.7186295,1.4347458,3.4989676,3.2334461,81.25733184814453,-192.35903930664062,164.11662597656255,0.0006959089973080962,-0.004834982057945183,0.010046621919303104,0.9999375994405858,83.07692307692307,-191.66063905325444,165.0,0.0,0.0,0.0,1.0
1.9610004,2.6584144,1.6819454,1.4306545,3.4746127,3.184618,87.7186508178711,-185.69155883789062,164.4229614257813,0.0007307473809490348,-0.004721706392384386,0.010118225242864824,0.9999373982623359,89.2307692307692,-185.77036686390537,165.0,0.0,0.0,0.0,1.0
1.9973183,2.683927,1.6417252,1.4251614,3.4470878,3.1354866,94.21150970458984,-178.99453735351562,164.30449218750005,0.0010626985770792697,-0.004938747029979518,0.010134621700014708,0.9999358856986417,95.38461538461537,-179.45936094674556,165.0,0.0,0.0,0.0,1.0
2.0358295,2.711759,1.6044136,1.4224606,3.4184012,3.0831337,100.39833068847656,-172.30563354492188,164.32365722656255,0.0006817421080999155,-0.004684068828113356,0.010050136970747968,0.9999382923875816,101.5384615384615,-172.72762130177517,165.0,0.0,0.0,0.0,1.0
2.0772743,2.7387366,1.5651871,1.4222317,3.3863559,3.0296726,106.92561340332031,-164.8184814453125,164.29838867187505,0.0008411447345233535,-0.00496411001386043,0.010295299315809293,0.9999343284262409,107.6923076923077,-165.5751479289941,165.0,0.0,0.0,0.0,1.0
2.109623,2.7644935,1.5305783,1.4112453,3.3642612,2.9829578,113.03797149658203,-159.4889678955078,163.8079711914063,0.00022967589104590645,-0.0049166628136131,0.009639906538017513,0.9999414218196454,113.84615384615383,-158.0019408284024,165.0,0.0,0.0,0.0,1.0
2.1558876,2.7946448,1.4939572,1.4144192,3.331365,2.9254036,119.7342529296875,-151.2001495361328,163.7873413085938,0.0005866148294837654,-0.005021171982464048,0.00984791473844805,0.9999387245478304,120.0,-150.008,165.0,0.0,0.0,0.0,1.0
1.3788471,1.5472713,2.70343,2.2003078,2.9038005,3.369751,-120.03750610351562,-150.8930206298828,163.9844848632813,0.0006450837094855085,0.00225523891169289,0.008250624815634103,0.9999632083561999,-120.0,-150.008,165.0,0.0,0.0,0.0,1.0
1.375248,1.5731559,2.6709592,2.1743069,2.9047885,3.3452072,-114.6427993774414,-151.3292236328125,163.9765502929688,-0.0005566742365466354,0.0011402513703799464,0.00854762658816896,0.9999626644436569,-113.84615384615384,-150.008,165.0,0.0,0.0,0.0,1.0
1.383915,1.5945373,2.6276243,2.1412125,2.903934,3.32337,-108.32440185546875,-151.39443969726562,163.88066406250005,-0.0006127269604202323,0.0009176344758246796,0.00902875801720073,0.9999586260700443,-107.6923076923077,-150.008,165.0,0.0,0.0,0.0,1.0
1.3941689,1.6172767,2.5866086,2.1080856,2.9044852,3.3021717,-102.05718231201172,-151.33502197265625,163.8431274414063,-0.00047995499063738386,0.0011735562875081315,0.008769561687317037,0.9999607421202442,-101.53846153846153,-150.008,165.0,0.0,0.0,0.0,1.0
1.4048481,1.6399226,2.5462663,2.0768948,2.905706,3.281664,-95.86117553710938,-151.19944763183594,163.8372680664063,-0.00010341781500574185,0.0011021627980033625,0.008901179737866043,0.9999597735062719,-95.38461538461537,-150.008,165.0,0.0,0.0,0.0,1.0
1.415287,1.6648841,2.5047624,2.0460052,2.9073138,3.262621,-89.40174865722656,-151.30596923828125,163.8350708007813,-0.00036720447021873086,0.0007573738815564893,0.00956377834376882,0.9999539096462671,-89.23076923076923,-150.008,165.0,0.0,0.0,0.0,1.0
1.4276752,1.6895423,2.4642465,2.0156155,2.9101005,3.25132,-83.44780731201172,-151.67837524414062,163.84685058593755,8.497656224364369e-05,0.0012174491614685744,0.0096788812092337,0.999952412009419,-83.07692307692307,-150.008,165.0,0.0,0.0,0.0,1.0
1.4372597,1.7046199,2.4341428,1.9985255,2.9137626,3.2183094,-78.54582977294922,-150.4003143310547,163.92277832031255,0.00014204794296412515,0.00011046106776273664,0.008354400466412436,0.999965085969828,-76.92307692307692,-150.008,165.0,0.0,0.0,0.0,1.0
1.4520893,1.7326331,2.3954465,1.9681929,2.9175467,3.2000618,-71.90641784667969,-150.51243591308594,163.99406738281255,9.940172880357996e-05,0.00012667280186636054,0.008302603755985705,0.9999655181184973,-70.76923076923076,-150.008,165.0,0.0,0.0,0.0,1.0
1.46558,1.75839,2.3556058,1.9392661,2.9224887,3.182972,-65.63095092773438,-150.69039916992188,163.9052612304688,0.00018237055560145374,0.0001062758723501393,0.008273198915818769,0.9999657565452694,-64.61538461538461,-150.008,165.0,0.0,0.0,0.0,1.0
1.4807758,1.7852149,2.3176877,1.910942,2.927322,3.16576,-59.331459045410156,-150.3213653564453,163.9676391601563,0.0005255251861207307,6.228328567278403e-05,0.007878584988515116,0.9999688262848823,-58.46153846153847,-150.008,165.0,0.0,0.0,0.0,1.0
1.4937782,1.8129287,2.281555,1.8845118,2.93181,3.148964,-52.946170806884766,-150.7579345703125,163.87626953125005,0.00021350889536100087,-0.00017481312801982354,0.008531105465186381,0.9999635659971627,-52.307692307692314,-150.008,165.0,0.0,0.0,0.0,1.0
1.5111713,1.8414607,2.2437131,1.8582076,2.9386268,3.132557,-46.488861083984375,-150.51376342773438,163.9157592773438,0.0004291017030753269,-0.00014196357054570746,0.008314970963044538,0.9999653243967032,-46.15384615384615,-150.008,165.0,0.0,0.0,0.0,1.0
1.5277138,1.8706946,2.2080686,1.83123,2.9459262,3.119112,-40.30791091918945,-150.81234741210938,163.84379882812505,0.0005776357612478243,-0.00022003493164407805,0.008427790918909482,0.9999642961803982,-40.0,-150.008,165.0,0.0,0.0,0.0,1.0
1.5387592,1.8940101,2.1739519,1.815298,2.9533134,3.1058826,-35.09600830078125,-150.61001586914062,163.87419433593755,0.0010358478431516237,-0.0008800032489962875,0.008888910857627327,0.9999595723324829,-33.84615384615385,-150.008,165.0,0.0,0.0,0.0,1.0
1.5565815,1.923614,2.1385515,1.7900733,2.9610038,3.0880642,-28.528074264526367,-150.7326202392578,163.75603027343755,0.0007947835989092493,-0.0009397493997251136,0.008785003941644469,0.999960652709763,-27.692307692307693,-150.008,165.0,0.0,0.0,0.0,1.0
1.574955,1.9543128,2.1039426,1.7661036,2.969915,3.0746956,-22.07746696472168,-150.745361328125,163.74064941406255,0.001000050190240759,-0.0013886695322042762,0.009169018652770809,0.999956495113557,-21.53846153846154,-150.008,165.0,0.0,0.0,0.0,1.0
1.5946674,1.9855037,2.0687273,1.7429103,2.9797397,3.0605946,-15.639731407165527,-150.8035125732422,163.7458374023438,0.0010073447964762227,-0.0013776812859223767,0.009232779944911541,0.9999559213937268,-15.384615384615397,-150.008,165.0,0.0,0.0,0.0,1.0
1.6134663,2.0176673,2.0359495,1.7200831,2.9878592,3.0483875,-9.5953950881958,-150.8794403076172,163.7054321289063,0.0008803162628963373,-0.0015335055727948544,0.00971755895696764,0.9999512198590809,-9.230769230769242,-150.008,165.0,0.0,0.0,0.0,1.0
1.6337929,2.0508704,2.0018327,1.7021979,2.9998813,3.0357819,-3.150287389755249,-150.75457763671875,163.76518554687505,0.0009608385818023908,-0.002061717401479907,0.010018127208705565,0.9999472261450921,-3.076923076923088,-150.008,165.0,0.0,0.0,0.0,1.0
1.6477089,2.0789466,1.981384,1.6841525,3.0113063,3.0259895,1.6945618391036987,-151.20361328125,163.7797729492188,0.0004212004498143394,-0.0023784662144171386,0.009626394190136502,0.9999507504494952,3.076923076923066,-150.008,165.0,0.0,0.0,0.0,1.0
