leg_length_1,leg_length_2,leg_length_3,leg_length_4,leg_length_5,leg_length_6,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
2.9974818,2.6920142,1.4737102,2.2588625,3.3104966,3.1210647,117.25255584716797,-54.99333190917969,777.0985107421875,0.09086245899729946,0.013526718556885402,0.012434309448844424,0.9956939493312508
2.8038154,3.5945907,2.4272165,1.6374063,2.6591256,2.7239182,119.72710418701172,-53.22299575805664,776.7678833007812,-0.07605401295196186,0.047238512656788745,0.010261980851382163,0.9959312156763852
3.2122035,3.9279647,1.0292082,1.57586,3.2513516,1.7325794,309.30596923828125,-7.295608997344971,712.3699340820312,-0.026384635293658174,-0.037712381285611114,-0.02045611286113917,0.9987307778944807
3.6651435,3.9282088,1.3459177,0.6982964,2.5877144,2.108926,284.3257141113281,-7.81817102432251,716.8165893554688,-0.07057564087062569,0.09583801088133014,-0.05918810101822475,0.9911260859810284
3.24925,3.6468368,0.16538331,2.308097,3.9646673,1.8142444,335.61187744140625,-4.909493923187256,705.7317504882812,0.1150554279933039,-0.11998206301463231,0.005477126358550775,0.98607126800581
3.7001777,3.9347377,1.3127146,2.2715387,2.7000818,1.7220889,267.65570068359375,97.49895477294922,734.2218627929688,0.007291870068518238,-0.004893955123899631,0.014353976401880762,0.9998584065925702
3.6988978,3.93547,1.3335886,1.7830132,2.2415228,2.1457875,247.664794921875,70.98743438720703,737.0851440429688,-0.008430088371036626,0.0684225186503101,0.042883458241678746,0.9966987044403782
3.4712958,3.93547,1.7386808,2.4757624,2.8046331,1.1802703,252.4696502685547,113.37799835205078,736.2296142578125,-0.04456478572554058,-0.06542869317559273,-0.026610703949342097,0.9965063624272216
3.6985316,3.5424666,1.450532,3.336173,2.7062445,1.959386,188.35987854003906,155.56570434570312,760.3008422851562,0.0931687164191913,-0.02233519672145109,0.07178244219193433,0.9928081403569939
3.6998115,3.598556,1.4641447,3.0451574,2.360116,2.269109,178.82664489746094,138.55096435546875,761.6473388671875,0.07636081179701784,0.03262586961613242,0.10111258511371748,0.9914034651769029
3.699079,3.9282088,1.9248381,3.2402983,2.5204535,1.5548449,199.03067016601562,174.0768585205078,757.366943359375,0.015128414531778085,-0.03682818383041871,0.049449129080678285,0.9979827696038114
3.6994452,3.8891463,2.877719,3.6683207,2.0662928,1.7518034,93.79019927978516,213.56251525878906,781.8311157226562,-0.03395633748163606,-0.011342415940921481,0.054825362128122467,0.9978539491282556
3.699142,3.9315639,2.948823,3.7264948,2.1108484,1.6274843,96.54228973388672,220.67279052734375,780.9498901367188,-0.04093828329998912,-0.025447536100761902,0.046163664813923304,0.9977702151142955
3.69902,3.7119594,2.615937,3.368226,1.7491751,2.34946,75.31635284423828,179.7660675048828,784.3046875,-0.016064594142971716,0.059072938103959666,0.10323508695135404,0.9927712923214745
3.0900702,3.0007186,3.046836,3.9536047,1.3960047,0.18063626,17.782608032226562,304.24798583984375,713.6699829101562,-0.05707144832008823,-0.1162659740153331,-0.011934754022577106,0.991505238105588
3.3840785,3.048448,3.0321379,3.9552546,1.000741,0.5682095,4.71308708190918,327.682373046875,708.7868041992188,-0.0427802887153343,-0.04806060197157332,0.020126269310212965,0.9977248879930685
3.2488837,3.419908,3.398654,3.8316565,0.7373723,0.36221775,3.7140891551971436,331.0770568847656,708.0284423828125,-0.10910826671565892,-0.04398591825700773,0.025779112746669188,0.9927215415513541
3.0143275,2.9000103,3.8720503,3.9552546,0.8807744,1.2066983,-105.21863555908203,277.2565002441406,733.0625610351562,-0.09477652858719159,-0.019923232940621125,0.01806301406940111,0.9951352612891536
3.1476283,2.722541,3.7934275,3.956046,0.9213952,1.3736295,-112.65562438964844,276.2698059082031,733.3076171875,-0.06845710422115026,-0.007921075288134,0.007545785584625025,0.9975940774590182
3.334333,2.9785018,3.8693838,3.7402887,0.49506274,1.515294,-108.01177215576172,285.1272888183594,730.86962890625,-0.10027793768262212,0.04695842160159009,0.024792784881613128,0.9935414245332143
2.1916957,2.5492394,3.8710642,3.9552546,1.8104924,1.5772427,-131.9792938232422,161.06385803222656,762.4039916992188,-0.07831768733236003,-0.0856038934892021,0.015572321287042048,0.9931242718222789
3.4252162,2.267442,3.8702097,3.7570715,0.8925866,2.817132,-187.9794464111328,201.90496826171875,755.1449584960938,-0.029543870888583363,0.11479918778239613,0.03340199335259608,0.9923873309652149
3.46318,1.8904887,3.7552824,3.9553137,1.1775578,2.969884,-202.80007934570312,198.64073181152344,754.9597778320312,0.02654985594327475,0.09936567364264175,0.021043913273164683,0.9944740965213726
2.7656703,1.8724223,3.8712492,3.9552546,2.1624212,3.277316,-213.3572998046875,86.56934356689453,781.4679565429688,0.02050710823712065,0.025150896593194656,0.021260074767911794,0.9992471707308535
2.1097236,1.7722617,3.8699656,3.9544,2.9096136,2.6150253,-185.307861328125,41.83495330810547,783.2416381835938,0.01469992208505369,-0.08700461876419352,-0.04661732524806314,0.9950080115388733
2.1860175,2.6326134,3.8699121,3.9553137,2.004647,2.651183,-161.0516815185547,93.87316131591797,783.7304077148438,-0.06878432597990447,-0.03355694635043925,0.08770085373756238,0.9932025088030247
1.0773156,1.2650005,3.871869,3.613946,1.888129,2.8874233,-281.3038635253906,5.482205867767334,720.945068359375,-0.0539529100146265,-0.041292790020092326,0.0628247460090154,0.9957093114050879
1.5534489,1.4856559,3.8699064,3.0889215,1.3823917,3.1969345,-271.32257080078125,4.857110023498535,723.1734008789062,-0.0840430148008362,0.05576696497929004,0.06380891880971612,0.9928520785383402
1.4674523,0.22264954,3.716586,3.953971,2.466254,3.3218124,-329.0992126464844,-0.3762687146663666,710.6848754882812,0.08743085634661953,-0.03948993720459203,0.000757193583428715,0.9953872643601085
1.4125206,1.228072,3.8695402,3.0205617,2.6341636,3.9234474,-271.292236328125,-119.41008758544922,735.841064453125,-0.00891952764271183,0.030142460836085256,0.0172543693386903,0.9993568751449212
1.8452599,1.1148881,3.869048,2.771172,2.3819664,3.9276474,-267.77813720703125,-98.43525695800781,736.954345703125,0.012141927205087718,0.0857698067774656,-0.02240030311680752,0.9959891170822516
1.0926335,0.4958352,3.5321379,3.8099275,3.535712,3.7245224,-281.6478576660156,-119.6775131225586,734.75732421875,0.09780035853681268,-0.08512239297275095,-0.007669462396469139,0.9915293440518685
1.7448552,2.0260458,3.8702726,2.2626271,3.0381534,3.9308803,-176.16824340820312,-176.03636169433594,762.0807495117188,-0.04474952457548675,0.06684270442478707,-0.0396964266902668,0.995968732281305
0.9440739,2.1666117,3.8709173,2.833428,3.4856632,3.8349216,-179.54150390625,-205.0023651123047,758.914794921875,-0.06494719202019611,-0.05370680774695284,0.024885200534181192,0.9961316045412195
1.7291081,2.0536337,3.870761,2.2566895,3.0352867,3.930333,-175.144775390625,-177.28012084960938,762.0193481445312,-0.04815093719512321,0.06597691323519159,-0.037335384821674034,0.9959591419297176
1.2304509,2.0892782,3.1601267,3.2999177,3.9644227,3.9289272,-125.2021713256836,-193.715087890625,778.518798828125,0.026689189483869943,-0.09588684055949923,0.06529139006749478,0.992889944111273
2.291608,2.2147665,3.106782,2.182795,3.8101888,3.9281356,-55.408042907714844,-191.4559783935547,784.6697387695312,0.02641388092461325,0.03840056868165082,-0.07316521906144617,0.996230172183737
1.3728478,1.8668069,2.954257,3.3382497,3.963019,3.9297817,-123.73918914794922,-180.2460479736328,778.863037109375,0.058618814448186465,-0.08666535191714583,0.05821720557926372,0.9928059715390151
1.0843956,1.7788533,1.7991054,1.8083116,3.9638848,3.9293563,-14.368372917175293,-281.5174560546875,718.3206787109375,0.07795587676043393,-0.04410916495974816,0.04167081449578836,0.9951084424833485
1.1478722,2.641343,2.5807807,0.9339524,3.8942323,3.9291675,14.862593650817871,-329.8838806152344,709.2241821289062,-0.057679175424009424,0.019624405104739676,-0.008163141317902786,0.9981088936305819
0.843732,1.8029011,1.8612983,2.0520554,3.963202,3.8797328,-28.198314666748047,-279.51312255859375,718.635498046875,0.07006681934693539,-0.0770801164165157,0.06917052451569032,0.9921515676044348
2.3433657,3.0917196,1.7831638,0.74859035,3.9634385,3.930514,139.37884521484375,-277.25250244140625,728.3214721679688,-0.0005094181757103647,0.0653543917676385,-0.017712191803565543,0.9977047850916859
1.2322226,3.411519,2.295615,1.6389083,3.9627767,3.2867153,106.28070068359375,-257.2055358886719,737.8663330078125,-0.06601282530019559,-0.10288492242519737,0.0589175869863583,0.9907500750647301
1.4339418,2.821536,1.664706,2.020441,3.9644227,3.453097,87.47872161865234,-228.68666076660156,742.7496337890625,0.04082943004531749,-0.0915502815080506,0.08284637846000112,0.9915079282620619
2.2870913,3.371871,1.3500087,2.2656803,3.9638124,3.188937,172.99790954589844,-149.4640350341797,761.5802612304688,0.06598755064660618,-0.07710358182742615,0.08521504870646218,0.9911806449583334
2.7043905,3.5983114,1.5171592,1.5210513,3.9648538,3.6083114,198.0462188720703,-193.18736267089844,754.8739013671875,0.026077349999382483,0.003895772439699713,0.03919162614269972,0.9988837866999959
2.274396,3.8519258,1.874604,1.7604903,3.9636312,3.1644638,194.2202606201172,-183.19773864746094,756.5199584960938,-0.024495096701176673,-0.06090765941736447,0.05096813047091008,0.9965402686916105
2.7661276,3.9247904,2.2280605,2.2488937,3.9644856,2.6110713,200.5027618408203,-94.76396179199219,781.53076171875,-0.04591443895611985,-0.07180439394458955,-0.01531626423625617,0.9962436413651775
2.7666464,3.9268656,1.8583094,2.6167545,3.9656434,2.6129577,211.71446228027344,-72.58228302001953,780.7070922851562,0.008747143120189626,-0.09834469928057488,0.04023481722735293,0.994300237407021
3.5456362,3.8643656,1.3553166,1.994377,3.964003,3.503146,246.47879028320312,-104.14755249023438,775.5692138671875,0.06508926341720646,0.019675501474570416,0.029509356482382707,0.9972489483728073
