0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
0.000000,0.002000,0.004000,0.006000,0.008000,0.010000,0.012000,0.014000,0.016000,0.018000,0.020000,0.022000,0.024000,0.026000,0.028000,0.030000,0.032000,0.034000,0.036000,0.038000,0.040000,0.042000,0.044000,0.046000,0.048000,0.050000,0.052000,0.054000,0.056000,0.058000,0.060000,0.062000,0.064000,0.066000,0.068000,0.070000,0.072000,0.074000,0.076000,0.078000,0.080000,0.082000,0.084000,0.086000,0.088000,0.090000,0.092000,0.094000,0.096000,0.098000,0.100000,0.102000,0.104000,0.106000,0.108000,0.110000,0.112000,0.114000,0.116000,0.118000,0.120000,0.122000,0.124000,0.126000,0.128000,0.130000,0.132000,0.134000,0.136000,0.138000,0.140000,0.142000,0.144000,0.146000,0.148000,0.150000,0.152000,0.154000,0.156000,0.158000,0.160000,0.162000,0.164000,0.166000,0.168000,0.170000,0.172000,0.174000,0.176000,0.178000,0.180000,0.182000,0.184000,0.186000,0.188000,0.190000,0.192000,0.194000,0.196000,0.198000,0.200000,0.202000,0.204000,0.206000,0.208000,0.210000,0.212000,0.214000,0.216000,0.218000,0.220000
0.318000,0.317936,0.317744,0.317424,0.316976,0.316401,0.315697,0.314865,0.313906,0.312818,0.311603,0.310260,0.308788,0.307189,0.305462,0.303607,0.301624,0.299512,0.297273,0.294907,0.292412,0.289789,0.287038,0.284160,0.281153,0.278018,0.274756,0.271365,0.267847,0.264201,0.260426,0.256524,0.252494,0.248336,0.244050,0.239636,0.235094,0.230424,0.225626,0.220701,0.215647,0.210465,0.205156,0.199719,0.194227,0.188736,0.183244,0.177753,0.172262,0.166774,0.161353,0.156022,0.150781,0.145628,0.140566,0.135593,0.130709,0.125916,0.121211,0.116597,0.112071,0.107636,0.103290,0.099033,0.094866,0.090789,0.086801,0.082903,0.079094,0.075375,0.071745,0.068205,0.064755,0.061394,0.058123,0.054941,0.051849,0.048846,0.045933,0.043109,0.040375,0.037731,0.035176,0.032711,0.030335,0.028049,0.025852,0.023745,0.021727,0.019799,0.017961,0.016212,0.014553,0.012983,0.011503,0.010112,0.008811,0.007600,0.006478,0.005445,0.004503,0.003649,0.002886,0.002211,0.001627,0.001132,0.000726,0.000410,0.000184,0.000047,0.000000
0.000000,-0.063971,-0.127941,-0.191912,-0.255883,-0.319853,-0.383824,-0.447795,-0.511766,-0.575736,-0.639707,-0.703678,-0.767648,-0.831619,-0.895590,-0.959560,-1.023531,-1.087502,-1.151473,-1.215443,-1.279414,-1.343385,-1.407355,-1.471326,-1.535297,-1.599267,-1.663238,-1.727209,-1.791180,-1.855150,-1.919121,-1.983092,-2.047062,-2.111033,-2.175004,-2.238974,-2.302945,-2.366916,-2.430887,-2.494857,-2.558828,-2.622799,-2.686769,-2.745680,-2.745680,-2.745680,-2.745680,-2.745680,-2.745680,-2.732775,-2.687996,-2.643216,-2.598437,-2.553657,-2.508878,-2.464098,-2.419319,-2.374539,-2.329760,-2.284980,-2.240201,-2.195421,-2.150642,-2.105862,-2.061083,-2.016303,-1.971524,-1.926744,-1.881965,-1.837185,-1.792406,-1.747627,-1.702847,-1.658068,-1.613288,-1.568509,-1.523729,-1.478950,-1.434170,-1.389391,-1.344611,-1.299832,-1.255052,-1.210273,-1.165493,-1.120714,-1.075934,-1.031155,-0.986375,-0.941596,-0.896816,-0.852037,-0.807257,-0.762478,-0.717698,-0.672919,-0.628139,-0.583360,-0.538580,-0.493801,-0.449021,-0.404242,-0.359462,-0.314683,-0.269903,-0.225124,-0.180344,-0.135565,-0.090785,-0.046006,-0.001226
0.000000,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,-31.985349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744,22.389744
0.000000,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,-0.058818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173,0.041173
111.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
