0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.000000,0.010000,0.020000,0.030000,0.040000,0.050000,0.060000,0.070000,0.080000,0.090000,0.100000,0.110000,0.120000,0.130000,0.140000,0.150000,0.160000,0.170000,0.180000,0.190000,0.200000,0.210000,0.220000,0.230000,0.240000,0.250000,0.260000,0.270000,0.280000,0.290000,0.300000,0.310000,0.320000,0.330000,0.340000,0.350000,0.360000,0.370000,0.380000,0.390000,0.400000,0.410000,0.420000,0.430000,0.440000,0.450000,0.460000,0.470000,0.480000,0.490000,0.500000,0.510000,0.520000,0.530000,0.540000,0.550000,0.560000,0.570000,0.580000,0.590000,0.600000,0.610000,0.620000,0.630000,0.640000,0.650000,0.660000,0.670000,0.680000,0.690000,0.700000,0.710000,0.720000,0.730000,0.740000,0.750000,0.760000,0.770000,0.780000,0.790000,0.800000,0.810000,0.820000,0.830000,0.840000,0.850000,0.860000,0.870000,0.880000,0.890000,0.900000,0.910000,0.920000,0.930000
0.000000,0.000845,0.003382,0.007609,0.013528,0.021137,0.030437,0.041428,0.054111,0.068484,0.084548,0.102303,0.121749,0.142886,0.165714,0.190019,0.213654,0.234899,0.253728,0.270142,0.284140,0.295722,0.304889,0.311640,0.315975,0.317895,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.318000,0.317620,0.315691,0.312130,0.306936,0.300111,0.291654,0.281565,0.269845,0.256492,0.241507,0.224891,0.206642,0.187122,0.167511,0.148520,0.130670,0.113963,0.098398,0.083976,0.070696,0.058558,0.047563,0.037710,0.028999,0.021430,0.015004,0.009721,0.005579,0.002580,0.000723,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.169095,0.338191,0.507286,0.676382,0.845477,1.014573,1.183668,1.352764,1.521859,1.690955,1.860050,2.029146,2.198241,2.367337,2.451500,2.245278,2.003713,1.762148,1.520583,1.279018,1.037453,0.795888,0.554323,0.312758,0.071193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.111340,-0.274531,-0.437721,-0.600912,-0.764102,-0.927293,-1.090484,-1.253674,-1.416865,-1.580055,-1.743246,-1.906436,-1.961200,-1.956292,-1.842059,-1.727825,-1.613592,-1.499359,-1.385125,-1.270892,-1.156658,-1.042425,-0.928192,-0.813958,-0.699725,-0.585492,-0.471258,-0.357025,-0.242791,-0.128558,-0.014325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,16.909548,0.000000,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,-24.156497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,-16.319056,0.000000,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,11.423339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.031095,0.000000,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,-0.044421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,-0.030009,0.000000,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.021006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
