Timestamp,Position,Velocity
1721296976504.3035,-0.008525751531124115,0.05406062304973602
1721296976505.5173,-0.008615009486675262,-0.013311255723237991
1721296976506.5735,-0.008689932525157928,-0.024211455136537552
1721296976507.5872,-0.008595041930675507,0.016912024468183517
1721296976508.6143,-0.0086587592959404,-0.028897874057292938
1721296976509.6594,-0.008576802909374237,0.004693071357905865
1721296976510.8818,-0.008516095578670502,0.02561430260539055
1721296976511.892,-0.008578114211559296,0.026497192680835724
1721296976512.8926,-0.008523248136043549,0.03137359768152237
1721296976513.9282,-0.008649550378322601,-0.02246057614684105
1721296976514.9695,-0.008558563888072968,0.005430674180388451
1721296976515.9832,-0.008623801171779633,-0.012592282146215439
1721296976516.948,-0.008565746247768402,-0.007958019152283669
1721296976517.5068,-0.008611463010311127,-0.021894343197345734
1721296976521.8665,-0.00856383889913559,-0.005074654705822468
1721296976531.8325,-0.00860365480184555,-0.010323593392968178
1721296976541.8423,-0.008612625300884247,-0.017204206436872482
1721296976551.839,-0.008733145892620087,-0.03911636769771576
1721296976561.8577,-0.008604340255260468,0.018353687599301338
1721296976571.7693,-0.008529864251613617,0.032189421355724335
1721296976581.8604,-0.008566878736019135,-0.008356641046702862
1721296976591.8276,-0.008611999452114105,-0.010088900104165077
1721296976601.829,-0.008540265262126923,0.015570897608995438
1721296976611.8213,-0.008645109832286835,-0.03719039261341095
1721296976621.8655,-0.00853746384382248,0.030691849067807198
1721296976631.8403,-0.008618257939815521,-0.018146706745028496
1721296976641.8306,-0.008605264127254486,-0.019085479900240898
1721296976651.8489,-0.00856097787618637,0.019814003258943558
1721296976662.2664,-0.008533619344234467,-0.0018187593668699265
1721296976671.7917,-0.008585385978221893,0.019325990229845047
1721296976681.8335,-0.008539430797100067,0.01094408705830574
1721296976692.0066,-0.008567355573177338,-0.012439561076462269
1721296976701.8252,-0.008633576333522797,0.003646237077191472
1721296976711.8374,-0.008609317243099213,-0.001967771677300334
1721296976722.5125,-0.008678071200847626,-0.01037202775478363
1721296976731.8154,-0.008664809167385101,0.0005058206152170897
1721296976741.8096,-0.00851380079984665,0.022045448422431946
1721296976751.834,-0.008605234324932098,0.005251837894320488
1721296976761.803,-0.008615665137767792,0.0003195542667526752
1721296976771.807,-0.008501015603542328,0.02431415021419525
1721296976781.8516,-0.008632384240627289,-0.015166478231549263
1721296976791.8264,-0.008638285100460052,-0.028927693143486977
1721296976801.8599,-0.008680246770381927,-0.03570772707462311
1721296976811.8286,-0.00852077454328537,0.03653683140873909
1721296976821.9204,-0.008647911250591278,-0.01864589750766754
1721296976831.8618,-0.008538715541362762,0.0253311600536108
1721296976841.8406,-0.008623085916042328,0.0005393546889536083
1721296976851.8596,-0.008546553552150726,0.01108192466199398
1721296976861.9158,-0.00857611745595932,0.006008078344166279
1721296976871.83,-0.008548758924007416,0.022071529179811478
1721296976881.8442,-0.00863533467054367,0.006589219439774752
1721296976891.833,-0.008501999080181122,0.04632316902279854
1721296976901.8257,-0.008642666041851044,-0.01704402267932892
1721296976911.8298,-0.008558504283428192,-0.013128740713000298
1721296976921.8923,-0.008526258170604706,0.020670820027589798
1721296976932.1377,-0.008567176759243011,-0.0027277334593236446
1721296976941.841,-0.008568458259105682,-0.02880476601421833
1721296976951.83,-0.008561454713344574,-0.008192733861505985
1721296976961.835,-0.008587829768657684,-0.015449600294232368
1721296976971.7898,-0.008534632623195648,0.032651349902153015
1721296976981.837,-0.008699797093868256,-0.05516119673848152
1721296976991.9214,-0.00860961526632309,0.002748441882431507
1721296977001.8433,-0.008661054074764252,-0.023950714617967606
1721296977011.8376,-0.008546970784664154,0.019590480253100395
1721296977021.854,-0.008538447320461273,0.020033791661262512
1721296977031.8464,-0.00862111896276474,0.004655790980905294
1721296977041.835,-0.008476786315441132,0.05632556974887848
1721296977051.8364,-0.008597753942012787,-0.006087947636842728
1721296977061.8484,-0.008521668612957,0.02819962427020073
1721296977071.8362,-0.008627019822597504,-0.007786682806909084
1721296977081.9568,-0.008540205657482147,0.03804556280374527
1721296977091.817,-0.008567772805690765,0.0030427330639213324
1721296977101.8425,-0.008547775447368622,0.0022604221012443304
1721296977111.8284,-0.008562259376049042,0.014859355986118317
1721296977121.882,-0.008579157292842865,0.005184775684028864
1721296977132.163,-0.008507870137691498,0.01650220900774002
1721296977141.8418,-0.008596114814281464,-0.02098539099097252
1721296977151.838,-0.008652113378047943,-0.02320938929915428
1721296977161.9636,-0.008623741567134857,-0.00812941137701273
1721296977171.8777,-0.008606873452663422,-0.01666777767241001
1721296977181.8345,-0.008597873151302338,0.005572205409407616
1721296977191.8337,-0.00864427536725998,-0.014153208583593369
1721296977201.845,-0.008582048118114471,0.010079808533191681
1721296977211.8352,-0.00856306403875351,0.011312875896692276
1721296977221.8694,-0.008641950786113739,-0.032310277223587036
1721296977231.798,-0.0086207315325737,0.002197089372202754
1721296977241.7725,-0.008604489266872406,-0.006203439552336931
1721296977251.835,-0.008624427020549774,0.0031544871162623167
1721296977261.8008,-0.008589260280132294,-0.012327820993959904
1721296977271.845,-0.008489690721035004,0.04414385184645653
1721296977281.826,-0.008629970252513885,-0.005689357407391071
1721296977291.8188,-0.008609674870967865,0.02844175696372986
1721296977301.8267,-0.008616350591182709,-0.012305472046136856
1721296977311.8171,-0.008635453879833221,-0.010040493682026863
1721296977321.8547,-0.008542649447917938,0.02184426598250866
1721296977331.8267,-0.008623592555522919,-0.006516369991004467
1721296977341.826,-0.00865810364484787,-0.018925314769148827
1721296977351.8381,-0.008633308112621307,-0.00030631080153398216
1721296977361.8308,-0.008639536798000336,-0.028655774891376495
1721296977371.8215,-0.008593939244747162,0.0037877787835896015
1721296977381.8203,-0.008443556725978851,0.040869325399398804
1721296977391.8198,-0.008524619042873383,0.021333903074264526
1721296977401.82,-0.008580349385738373,0.01224791631102562
1721296977411.8232,-0.008519969880580902,0.02191876992583275
1721296977421.856,-0.00859110802412033,0.00977431982755661
1721296977431.827,-0.00861724466085434,-0.009273086674511433
1721296977441.8286,-0.008580856025218964,-0.0007868773536756635
1721296977451.7424,-0.008520148694515228,0.032561928033828735
1721296977461.841,-0.008634977042675018,-0.005532894283533096
1721296977471.83,-0.008601509034633636,0.0006436358671635389
1721296977481.9067,-0.008606992661952972,-0.0007458992186002433
1721296977491.8381,-0.008597545325756073,-0.014704559929668903
1721296977502.2026,-0.008611105382442474,-0.008837227709591389
1721296977511.8362,-0.008691094815731049,-0.026226885616779327
1721296977521.8733,-0.00849130004644394,0.05017882212996483
1721296977531.9575,-0.00863780826330185,-0.025913961231708527
1721296977541.8374,-0.008528850972652435,0.011148957535624504
1721296977551.3828,-0.008676551282405853,-0.03093564882874489
1721296977562.8054,-0.008611492812633514,-0.0027985305059701204
1721296977571.444,-0.008593283593654633,-0.008222554810345173
1721296977581.8782,-0.008617423474788666,-0.002936366479843855
1721296977591.872,-0.00852956622838974,0.01637554168701172
1721296977601.9001,-0.008603058755397797,0.0025956903118640184
1721296977612.1143,-0.008614055812358856,-0.005804839543998241
1721296977622.0945,-0.008609764277935028,-0.009925009682774544
1721296977631.8562,-0.008525513112545013,0.02824804186820984
1721296977641.8887,-0.008476309478282928,0.046420011669397354
1721296977651.4958,-0.008597753942012787,8.857561624608934e-05
1721296977661.8564,-0.00862228125333786,-0.016544843092560768
1721296977671.8284,-0.008572034537792206,0.002826667856425047
1721296977681.4058,-0.008579574525356293,-0.003755916142836213
1721296977691.7832,-0.008573316037654877,-0.011631181463599205
1721296977701.8572,-0.00862162560224533,-0.030995242297649384
1721296978029.3032,-0.008749179542064667,-0.04098646715283394
1721296978030.4863,-0.008569113910198212,0.013983918353915215
1721296978031.5005,-0.008547566831111908,0.034227143973112106
1721296978032.498,-0.00859718769788742,-0.0070565203204751015
1721296978033.5508,-0.008556537330150604,0.02557329833507538
1721296978034.5037,-0.008592359721660614,-0.009511487558484077
1721296978035.4863,-0.00859149545431137,0.013063771650195122
1721296978036.7195,-0.008693419396877289,-0.03849797323346138
1721296978043.3635,-0.008555077016353607,0.01004256121814251
1721296978044.582,-0.00864206999540329,-0.00979833398014307
1721296978045.627,-0.00861414521932602,0.0036201621405780315
1721296978046.6626,-0.008712612092494965,-0.024334419518709183
1721296978047.772,-0.008573971688747406,0.015865175053477287
1721296978048.8918,-0.008592508733272552,0.014229771681129932
1721296978051.283,-0.00857805460691452,0.004301875829696655
1721296978061.8552,-0.00857069343328476,0.006924480199813843
1721296978071.8535,-0.008512787520885468,0.015164826065301895
1721296978081.851,-0.008546285331249237,0.004909100942313671
1721296978091.4478,-0.008539430797100067,0.028832918033003807
1721296978101.97,-0.00858866423368454,-0.006494009867310524
1721296978111.8608,-0.008598588407039642,-0.005998547188937664
1721296978121.9233,-0.008573673665523529,0.022950684651732445
1721296978131.8289,-0.008591793477535248,-0.02028503641486168
1721296978141.882,-0.008573614060878754,0.00038287477218545973
1721296978151.8271,-0.008634738624095917,-0.010357136838138103
1721296978161.8296,-0.008643917739391327,-0.026115115731954575
1721296978171.836,-0.008481673896312714,0.046814896166324615
1721296978181.828,-0.00855957716703415,0.011007403954863548
1721296978191.835,-0.008537523448467255,0.009193184785544872
1721296978201.8171,-0.0086265429854393,-0.008211374282836914
1721296978211.8193,-0.0087142214179039,-0.049454063177108765
1721296978221.8562,-0.008609823882579803,-0.0036963201127946377
1721296978231.8171,-0.008626125752925873,-0.02021053060889244
1721296978241.831,-0.008474819362163544,0.04466167464852333
1721296978251.8354,-0.008558951318264008,0.013864698819816113
1721296978261.8262,-0.008507035672664642,0.05503660812973976
1721296978271.829,-0.008566968142986298,0.01532873697578907
1721296978281.629,-0.008450262248516083,0.028650376945734024
1721296978291.8494,-0.008544348180294037,0.024470597505569458
1721296978301.456,-0.008521072566509247,0.04358506202697754
1721296978311.8416,-0.008604548871517181,0.007609931286424398
1721296978326.6272,-0.008491776883602142,0.03177961707115173
1721296978331.6438,-0.00854714959859848,0.02389317937195301
1721296978341.462,-0.008581362664699554,0.011677953414618969
1721296978351.7375,-0.008463583886623383,0.05491367354989052
1721296978361.6125,-0.00853835791349411,0.009059070609509945
1721296978375.8542,-0.008579038083553314,0.022283850237727165
1721296978381.8518,-0.008554480969905853,0.023975132033228874
1721296978392.8638,-0.008622102439403534,-0.024639908224344254
1721296978402.1824,-0.00866677612066269,-0.030689779669046402
1721296978411.9045,-0.008516959846019745,0.024623334407806396
1721296978422.652,-0.008584432303905487,-0.013415607623755932
1721296978431.8616,-0.008569054305553436,-0.008922905661165714
1721296978441.8584,-0.00860043615102768,-0.012283112853765488
1721296978451.916,-0.008666090667247772,-0.04375436529517174
1721296978461.8716,-0.008522294461727142,0.010809962637722492
1721296978471.8586,-0.008578591048717499,-0.006184810306876898
1721296978481.8748,-0.008606605231761932,-0.008192744106054306
1721296978491.8782,-0.008518092334270477,0.03059125505387783
1721296978502.2498,-0.00849192589521408,0.01883796602487564
1721296978511.814,-0.00859292596578598,-0.004944287706166506
1721296978521.8887,-0.008665375411510468,-0.02203592285513878
1721296978531.807,-0.008587948977947235,-0.017703408375382423
1721296978541.808,-0.008526824414730072,0.01114896684885025
1721296978551.8335,-0.008541606366634369,0.0324576236307621
1721296978561.3267,-0.008690141141414642,-0.0269048810005188
1721296978571.4023,-0.008554451167583466,0.014788572676479816
1721296978585.507,-0.008577696979045868,0.0058255246840417385
1721296978591.8381,-0.008644722402095795,-0.006426955573260784
1721296978601.833,-0.008589409291744232,-0.012257036752998829
1721296978611.8264,-0.0086246058344841,-0.022278068587183952
1721296978621.8574,-0.008598051965236664,0.006384316366165876
1721296978631.8245,-0.008596830070018768,0.00033817169605754316
1721296978641.828,-0.008556149899959564,-0.004474903456866741
1721296978652.121,-0.008574984967708588,-0.006460482254624367
1721296978661.8325,-0.008569560945034027,-0.017375580966472626
1721296978671.8555,-0.008675239980220795,-0.045847974717617035
1721296978681.8481,-0.008568279445171356,0.026597747579216957
1721296978691.8496,-0.008576355874538422,0.01416645385324955
1721296978701.842,-0.008578084409236908,-6.788144673919305e-05
1721296978711.8374,-0.008586786687374115,-0.014615143649280071
1721296978721.8816,-0.008556149899959564,-0.0034392732195556164
1721296978731.8447,-0.00859110802412033,0.0077291494235396385
1721296978741.829,-0.00867801159620285,-0.036937084048986435
1721296978751.836,-0.008523337543010712,0.015723619610071182
1721296978761.8328,-0.00856267660856247,0.008440676145255566
1721296978771.8335,-0.008545510470867157,0.009945693425834179
1721296978781.7986,-0.008579246699810028,0.01710197702050209
1721296978791.843,-0.008574925363063812,-0.009362486191093922
1721296978801.8345,-0.008540771901607513,0.004298152402043343
1721296978811.8313,-0.008598171174526215,-0.016757188364863396
1721296978821.8765,-0.00849594920873642,0.014222327619791031
1721296978831.8523,-0.008607082068920135,-0.006020903587341309
1721296978841.833,-0.008604727685451508,-0.020918339490890503
1721296978851.8247,-0.008562378585338593,0.006622735410928726
1721296978861.8367,-0.008604578673839569,-0.028160303831100464
1721296978871.8416,-0.008632831275463104,-0.017476169392466545
1721296978881.8274,-0.008581869304180145,0.012922198511660099
1721296978891.8372,-0.00859474390745163,-0.0033647697418928146
1721296978901.8203,-0.00852297991514206,0.019422832876443863
1721296978911.804,-0.008512996137142181,0.02023494616150856
1721296978921.8655,-0.008692644536495209,-0.035107970237731934
1721296978932.0315,-0.008574716746807098,0.014430942013859749
1721296978941.832,-0.008585415780544281,-0.009034660644829273
1721296978951.824,-0.008585385978221893,-0.0008203932666219771
1721296978961.8394,-0.008660994470119476,-0.015699204057455063
1721296978971.8237,-0.008565597236156464,0.012225573882460594
1721296978981.8193,-0.008564166724681854,0.0065296064130961895
1721296978991.8252,-0.0085768923163414,0.018413277342915535
1721296979001.8745,-0.008579902350902557,0.0004871803685091436
1721296979011.8665,-0.008573584258556366,0.006827624514698982
1721296979021.906,-0.0085253044962883,0.018320145085453987
1721296979031.8623,-0.008592955768108368,0.0052406503818929195
1721296979041.841,-0.008546046912670135,0.02626991644501686
1721296979051.4246,-0.008570455014705658,0.008816933259367943
1721296979061.8433,-0.008575551211833954,0.015075420960783958
1721296979071.8464,-0.008552901446819305,0.009517289698123932
1721296979081.8672,-0.008644066751003265,-0.016623076051473618
1721296979091.9604,-0.00855659693479538,0.005542403552681208
1721296979101.8462,-0.008650384843349457,-0.02990001253783703
1721296979111.8306,-0.008574895560741425,-0.00012004018935840577
1721296979121.8567,-0.008601866662502289,-0.0014015407068654895
1721296979131.84,-0.008602462708950043,-0.007607871666550636
1721296979141.865,-0.008523993194103241,0.019080108031630516
1721296979151.5557,-0.008613519370555878,-0.024636173620820045
1721296979161.8367,-0.008542083203792572,0.007554059848189354
1721296979171.832,-0.008603535592556,-0.018966279923915863
1721296979181.833,-0.008584223687648773,0.0012732252944260836
1721296979191.8328,-0.00855659693479538,0.012262828648090363
1721296979201.827,-0.008595429360866547,0.023211458697915077
1721296979211.819,-0.008554182946681976,0.0002487710735294968
1721296979221.8545,-0.00860612839460373,0.006458827294409275
1721296979232.2766,-0.00851353257894516,0.02862803265452385
1721296979241.835,-0.008592508733272552,-0.016619347035884857
1721296979251.6287,-0.008512251079082489,0.030684392899274826
1721296979261.8428,-0.008648566901683807,-0.010059110820293427
1721296979271.8442,-0.008571766316890717,0.00679037906229496
1721296979281.8179,-0.008523605763912201,0.02086080051958561
1721296979291.8413,-0.008571706712245941,-0.006073049735277891
1721296979301.8364,-0.00860702246427536,-0.008043728768825531
1721296979311.8044,-0.008525900542736053,0.024511585012078285
1721296979321.8699,-0.008543036878108978,0.015012094751000404
1721296979332.2903,-0.00862576812505722,0.001306752092204988
1721296979341.8325,-0.008731357753276825,-0.03787585347890854
1721296979351.466,-0.008511088788509369,0.010921730659902096
1721296979361.8374,-0.008653812110424042,-0.02411089651286602
1721296979371.828,-0.008635483682155609,-0.006993190385401249
1721296979381.8174,-0.008567087352275848,0.01422978937625885
1721296979391.8303,-0.008647553622722626,-0.02744131162762642
1721296979401.8274,-0.008656583726406097,-0.015755075961351395
1721296979411.8213,-0.008511893451213837,0.02824433520436287
1721296979421.8623,-0.008528076112270355,0.006645101122558117
1721296979431.8552,-0.008555255830287933,0.020898060873150826
1721296979441.841,-0.008561395108699799,0.00181712512858212
1721296979451.8494,-0.008621744811534882,-0.0015356381190940738
1721296979461.8477,-0.008568041026592255,-0.01268542930483818
1721296979471.6514,-0.008570931851863861,0.001370093203149736
1721296979481.8323,-0.008572421967983246,0.002793155377730727
1721296979491.8252,-0.008460097014904022,0.02426200360059738
1721296979501.8037,-0.008604548871517181,-0.014682185836136341
1721296979511.8242,-0.008546404540538788,0.0044360049068927765
1721296979521.8657,-0.008604846894741058,-0.012074482627213001
1721296979531.7573,-0.008608125150203705,-0.01870177499949932
1721296979541.8145,-0.008566014468669891,0.011663071811199188
1721296979551.8225,-0.00860016793012619,-0.017092442139983177
1721296979561.85,-0.008595876395702362,0.005516344215720892
1721296979571.802,-0.008600287139415741,-0.01575133576989174
1721296979581.3813,-0.00858401507139206,-0.006579669192433357
1721296979591.8462,-0.008560024201869965,-0.012994618155062199
1721296979601.837,-0.008589886128902435,-0.002388719702139497
1721296979611.8298,-0.00859629362821579,-0.007853723131120205
1721296979621.863,-0.008534632623195648,0.03977784141898155
1721296979631.8877,-0.008587531745433807,0.012527341954410076
1721296979641.8398,-0.008584193885326385,-0.012748753651976585
1721296979651.834,-0.00852968543767929,0.03231608495116234
1721296979661.8298,-0.008598946034908295,0.003717032726854086
1721296979671.6687,-0.008569173514842987,0.016781626269221306
1721296979681.8223,-0.008628062903881073,-0.018619809299707413
1721296979691.7861,-0.008565567433834076,0.010843511670827866
1721296979701.8818,-0.008576802909374237,-0.00910168793052435
1721296979711.8293,-0.008565627038478851,-0.00596126401796937
1721296979721.862,-0.008601807057857513,-0.018150409683585167
1721296979732.4421,-0.008631013333797455,-0.01770710200071335
1721296979741.8413,-0.008457504212856293,0.04860679432749748
1721296979751.8354,-0.008511297404766083,0.04144306480884552
1721296979761.8257,-0.008545510470867157,0.002007140312343836
1721296979771.809,-0.00850164145231247,0.020834757015109062
1721296979781.8662,-0.00856771320104599,0.022473884746432304
1721296979791.8386,-0.008562855422496796,0.007654680870473385
1721296979801.8772,-0.00856589525938034,-0.019096629694104195
1721296979811.83,-0.008633188903331757,-0.048701513558626175
1721296979821.853,-0.008606277406215668,-0.0037707847077399492
1721296979831.8296,-0.00848754495382309,0.02258192002773285
1721296979841.819,-0.008532427251338959,0.0014408968854695559
1721296979851.8354,-0.008568428456783295,0.008500317111611366
1721296979861.8562,-0.008549384772777557,0.00401506619527936
1721296979871.847,-0.008573018014431,-0.034113284200429916
1721296979881.828,-0.008539281785488129,0.024556316435337067
1721296979891.825,-0.008684389293193817,-0.05303775891661644
1721296979901.83,-0.008619360625743866,-0.021752770990133286
1721296979911.8416,-0.00860171765089035,-0.00533541664481163
1721296979921.874,-0.008527152240276337,0.009047931991517544
1721296979931.8748,-0.008580587804317474,0.01158857811242342
1721296979941.8242,-0.008489839732646942,0.015820510685443878
1721296979951.8396,-0.0085444375872612,0.030423644930124283
1721296979961.832,-0.008668176829814911,-0.03703763708472252
1721296979971.8296,-0.008535586297512054,0.021982140839099884
1721296979981.843,-0.008645854890346527,-0.02493043802678585
1721296979991.832,-0.008591137826442719,-0.002098137978464365
1721296980001.8782,-0.008583717048168182,-0.0015579697210341692
1721296980011.8447,-0.008569113910198212,-0.010174565948545933
1721296980022.2812,-0.008642636239528656,-0.017900822684168816
1721296980031.847,-0.008632831275463104,-0.00927677657455206
1721296980041.8323,-0.008552305400371552,0.003609001636505127
1721296980051.8323,-0.008670322597026825,-0.02394697442650795
1721296980061.8552,-0.008602224290370941,0.005821821745485067
1721296980071.8306,-0.008625052869319916,-0.0007421384798362851
1721296980081.844,-0.008579693734645844,0.007453498430550098
1721296980091.8567,-0.0085616335272789,0.010061202570796013
1721296980101.8162,-0.008654884994029999,-0.008975036442279816
1721296980111.8298,-0.008662395179271698,-0.035499099642038345
1721296980121.888,-0.008562140166759491,0.012594399973750114
1721296980131.8374,-0.00856616348028183,0.028009653091430664
1721296980141.8337,-0.008499138057231903,0.02970093861222267
1721296980151.8318,-0.008582495152950287,-0.002653207629919052
1721296980161.8362,-0.008565299212932587,-0.01973738707602024
1721296980171.8352,-0.008640877902507782,-0.012473072856664658
1721296980181.833,-0.008552096784114838,-0.0013828816590830684
1721296980191.834,-0.008659116923809052,-0.024829860776662827
1721296980201.8362,-0.008549682796001434,0.010817444883286953
1721296980211.8323,-0.008599184453487396,-0.0160195492208004
1721296980221.8599,-0.008718781173229218,-0.06336799263954163
1721296980231.8354,-0.008596234023571014,0.007017645053565502
1721296980241.8296,-0.008571140468120575,0.012866348959505558
1721296980251.8289,-0.008538804948329926,0.005549881141632795
1721296980261.83,-0.008625946938991547,-0.007674898486584425
1721296980271.829,-0.00863444060087204,-0.009671654552221298
1721296980281.8306,-0.008561007678508759,0.008675402030348778
1721296980291.8267,-0.00861414521932602,-0.00640084920451045
1721296980301.8323,-0.008629702031612396,-0.021614931523799896
1721296980311.8325,-0.008697114884853363,-0.03481735661625862
1721296980321.865,-0.008450768887996674,0.050640806555747986
1721296980331.8489,-0.008540712296962738,0.01571248285472393
1721296980341.8376,-0.00856655091047287,0.02244408242404461
1721296980351.8652,-0.00853835791349411,0.008321508765220642
1721296980361.852,-0.008559726178646088,0.017079664394259453
1721296980371.829,-0.00849994271993637,0.05076747015118599
1721296980381.8367,-0.00859900563955307,0.006637679412961006
1721296980391.8435,-0.008513711392879486,0.033336836844682693
1721296980401.8396,-0.008603386580944061,-0.005115610547363758
1721296980411.8381,-0.008492343127727509,0.02618800848722458
1721296980421.9443,-0.008654408156871796,-0.02396557480096817
1721296980431.8408,-0.008493594825267792,0.024373795837163925
1721296980441.8372,-0.008592598140239716,0.013421439565718174
1721296980451.8586,-0.008570276200771332,-0.003714886261150241
1721296980461.841,-0.008616916835308075,0.037531528621912
1721296980471.8428,-0.008614353835582733,-0.0011034561321139336
1721296980481.8464,-0.008673034608364105,-0.023380693048238754
1721296980491.8364,-0.008529804646968842,0.03487912192940712
1721296980502.7534,-0.008595041930675507,0.0020593113731592894
1721296980511.8506,-0.00854974240064621,0.006540840025991201
1721296980521.882,-0.00865214318037033,-0.024684544652700424
1721296980531.8179,-0.008569888770580292,-0.001915569300763309
1721296980541.8457,-0.008601509034633636,-0.0033200031612068415
1721296980551.8325,-0.008571408689022064,0.002461648778989911
1721296980561.8325,-0.008575938642024994,0.0023424362298101187
1721296980571.789,-0.008577875792980194,-0.011023906990885735
1721296980581.401,-0.00863831490278244,-0.019837943837046623
1721296980591.8433,-0.00862332433462143,-0.027430085465312004
1721296980601.8337,-0.008535496890544891,0.020924188196659088
1721296980611.835,-0.008551172912120819,0.03575829043984413
1721296980621.8625,-0.008516393601894379,0.027491871267557144
1721296980631.8308,-0.008622877299785614,-0.02113434486091137
1721296980641.8264,-0.008569560945034027,0.02032441273331642
1721296980651.834,-0.008563928306102753,0.010918056592345238
1721296980661.8345,-0.008559130132198334,0.020294612273573875
1721296980671.749,-0.008571110665798187,0.011316659860312939
1721296980681.882,-0.008525572717189789,0.015418204478919506
1721296980692.3672,-0.008603982627391815,-0.00841620471328497
1721296980701.9104,-0.008636675775051117,-0.015330339781939983
1721296980711.83,-0.008610807359218597,-0.002921396866440773
1721296980721.881,-0.00860004872083664,-0.00832679308950901
1721296980731.8315,-0.008581452071666718,0.00656691612675786
1721296980741.831,-0.00855942815542221,0.006373204290866852
1721296980751.7234,-0.008592329919338226,-0.006028288975358009
1721296980761.86,-0.008571170270442963,0.008444465696811676
1721296980771.833,-0.008572660386562347,0.020078545436263084
1721296980781.8489,-0.008607171475887299,0.0051848385483026505
1721296980791.8257,-0.00858866423368454,0.011175106279551983
1721296980801.8313,-0.008631311357021332,-0.02529921382665634
1721296980811.8298,-0.008476726710796356,0.04342867434024811
1721296980821.878,-0.008698545396327972,-0.0368550643324852
1721296980831.9304,-0.008544079959392548,-0.005789868999272585
1721296980841.8308,-0.008605889976024628,0.0033110135700553656
1721296980851.8245,-0.008607529103755951,-0.01109095849096775
1721296980861.822,-0.008581899106502533,-0.023026788607239723
1721296980871.822,-0.008664987981319427,-0.030052687972784042
1721296980881.8232,-0.008564196527004242,0.016230318695306778
1721296980891.824,-0.008572839200496674,-0.0013605026761069894
1721296980901.8242,-0.008606396615505219,-0.007980343885719776
1721296981063.8896,-0.008611135184764862,-0.022427022457122803
1721296981067.5754,-0.008546911180019379,0.019918354228138924
1721296981069.2249,-0.008676491677761078,-0.02356696128845215
1721296981071.0579,-0.008624397218227386,-0.015199958346784115
1721296981072.7751,-0.008591853082180023,-0.010327281430363655
1721296981074.0752,-0.008607320487499237,-0.012227179482579231
1721296981075.3867,-0.008614443242549896,-0.002373785711824894
1721296981076.8135,-0.008539162576198578,0.015973273664712906
1721296981077.9602,-0.008523635566234589,0.02129298634827137
1721296981078.9058,-0.008626185357570648,0.004573882557451725
1721296981080.1033,-0.00857754796743393,0.009148537181317806
1721296981081.499,-0.008635662496089935,-0.033431537449359894
1721296981082.9084,-0.008641265332698822,-0.025340206921100616
1721296981084.0723,-0.008622102439403534,-0.022102922201156616
1721296981085.46,-0.008572600781917572,0.004123123362660408
1721296981091.3147,-0.008605293929576874,-0.0019453751156106591
